Format Version,1.23,Take Name,MDC_data_tag0_1780647552,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-06-05 06:19:32 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Purple,Purple,Purple,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Purple,Purple,Purple,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Timestamp,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2026-06-05 18:19:32.238,0.000000,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106326,-0.369829,-0.237961,0.205521,-0.380559,-0.236319,0.161833,-0.394961,-0.208884,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:32.338,0.100000,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106266,-0.370854,-0.238022,0.205491,-0.381072,-0.236350,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:32.438,0.200000,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106326,-0.369829,-0.237961,0.205521,-0.380559,-0.236319,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:32.538,0.300000,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.105633,-0.369765,-0.238791,0.205174,-0.380527,-0.236734,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:32.638,0.400000,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106326,-0.369829,-0.237961,0.205521,-0.380559,-0.236319,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:32.738,0.500000,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106326,-0.369829,-0.237961,0.205521,-0.380559,-0.236319,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:32.838,0.599999,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106326,-0.369829,-0.237961,0.205521,-0.380559,-0.236319,0.161833,-0.394961,-0.208884,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:32.938,0.699999,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.105633,-0.369765,-0.238791,0.205174,-0.380527,-0.236734,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:33.038,0.799999,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106266,-0.370854,-0.238022,0.205491,-0.381072,-0.236350,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:33.138,0.899999,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106326,-0.369829,-0.237961,0.205521,-0.380559,-0.236319,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:33.238,0.999999,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.105633,-0.369765,-0.238791,0.205355,-0.380021,-0.236701,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:33.338,1.099999,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.105574,-0.370790,-0.238851,0.205145,-0.381040,-0.236764,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:33.438,1.199999,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106326,-0.369829,-0.237961,0.205521,-0.380559,-0.236319,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:33.538,1.299999,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106326,-0.369829,-0.237961,0.205521,-0.380559,-0.236319,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:33.638,1.399999,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106326,-0.369829,-0.237961,0.205701,-0.380053,-0.236286,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:33.738,1.499999,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106326,-0.369829,-0.237961,0.205701,-0.380053,-0.236286,0.161833,-0.394961,-0.208884,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:33.838,1.599998,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.105633,-0.369765,-0.238791,0.205174,-0.380527,-0.236734,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:33.938,1.699998,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106326,-0.369829,-0.237961,0.205701,-0.380053,-0.236286,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:34.038,1.799998,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.105633,-0.369765,-0.238791,0.205355,-0.380021,-0.236701,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:34.138,1.899998,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106386,-0.368803,-0.237901,0.205731,-0.379540,-0.236256,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:34.238,1.999998,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106386,-0.368803,-0.237901,0.205551,-0.380046,-0.236289,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:34.338,2.099998,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.105633,-0.369765,-0.238791,0.205174,-0.380527,-0.236734,0.161833,-0.394961,-0.208884,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:34.438,2.199998,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106386,-0.368803,-0.237901,0.205731,-0.379540,-0.236256,0.161833,-0.394961,-0.208884,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:34.538,2.299998,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106446,-0.367777,-0.237840,0.205761,-0.379027,-0.236226,0.161907,-0.394451,-0.208830,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:34.638,2.399998,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106386,-0.368803,-0.237901,0.205551,-0.380046,-0.236289,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:34.738,2.499998,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106326,-0.369829,-0.237961,0.205521,-0.380559,-0.236319,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:34.838,2.599998,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106386,-0.368803,-0.237901,0.205731,-0.379540,-0.236256,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:34.938,2.699997,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.105643,-0.370760,-0.239612,0.205359,-0.380518,-0.237111,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233260,-0.402130,-0.204413
2026-06-05 18:19:35.038,2.799997,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.105761,-0.368708,-0.239496,0.205419,-0.379492,-0.237053,0.161980,-0.393941,-0.208777,0.214038,-0.402242,-0.160803,0.233517,-0.401115,-0.204299
2026-06-05 18:19:35.138,2.899997,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106455,-0.368772,-0.238664,0.205765,-0.379524,-0.236638,0.161980,-0.393941,-0.208777,0.214038,-0.402242,-0.160803,0.233517,-0.401115,-0.204299
2026-06-05 18:19:35.238,2.999997,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106455,-0.368772,-0.238664,0.205765,-0.379524,-0.236638,0.161980,-0.393941,-0.208777,0.214038,-0.402242,-0.160803,0.233517,-0.401115,-0.204299
2026-06-05 18:19:35.338,3.099997,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106395,-0.369798,-0.238724,0.205735,-0.380037,-0.236667,0.161980,-0.393941,-0.208777,0.214038,-0.402242,-0.160803,0.233517,-0.401115,-0.204299
2026-06-05 18:19:35.438,3.199997,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106515,-0.367747,-0.238605,0.205796,-0.379012,-0.236608,0.161980,-0.393941,-0.208777,0.214773,-0.402274,-0.160738,0.233517,-0.401115,-0.204299
2026-06-05 18:19:35.538,3.299997,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106395,-0.369798,-0.238724,0.205555,-0.380544,-0.236701,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:35.638,3.399997,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.106455,-0.368772,-0.238664,0.205765,-0.379524,-0.236638,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:35.738,3.499997,0.000000,0.000000,0.000000,0.305076,-0.390277,-0.234611,0.105702,-0.369734,-0.239554,0.205389,-0.380005,-0.237082,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
2026-06-05 18:19:35.838,3.599997,0.000000,0.000000,0.000000,0.304716,-0.391290,-0.234678,0.106455,-0.368772,-0.238664,0.205585,-0.380031,-0.236671,0.161980,-0.393941,-0.208777,0.214544,-0.403288,-0.160919,0.233517,-0.401115,-0.204299
