Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-19 18:54:10.980,0.002563,200.000,202.000,200.000
2026-05-19 18:54:13.007,2.027862,200.000,202.000,200.000
2026-05-19 18:54:14.024,3.044889,201.717,205.508,202.537
2026-05-19 18:54:15.035,4.055748,201.717,205.508,202.537
2026-05-19 18:54:16.044,5.064990,201.085,214.957,203.007
2026-05-19 18:54:17.055,6.075504,201.085,214.957,203.007
2026-05-19 18:54:18.062,7.083137,208.898,215.912,200.851
2026-05-19 18:54:19.070,8.091107,208.898,215.912,200.851
2026-05-19 18:54:20.078,9.098731,208.049,224.476,202.345
2026-05-19 18:54:21.088,10.109248,208.049,224.476,202.345
2026-05-19 18:54:22.097,11.117949,208.429,224.953,208.758
2026-05-19 18:54:23.105,12.125919,208.429,224.953,208.758
2026-05-19 18:54:24.114,13.134552,205.655,222.309,213.603
2026-05-19 18:54:25.121,14.142189,205.655,222.309,213.603
2026-05-19 18:54:26.129,15.149736,203.694,224.073,216.746
2026-05-19 18:54:27.137,16.157740,203.694,224.073,216.746
2026-05-19 18:54:28.145,17.165765,201.339,228.492,219.168
2026-05-19 18:54:29.153,18.173698,201.339,228.492,219.168
2026-05-19 18:54:30.161,19.181554,204.616,229.539,223.798
2026-05-19 18:54:31.169,20.189709,204.616,229.539,223.798
2026-05-19 18:54:32.179,21.199410,204.885,227.835,225.465
2026-05-19 18:54:33.187,22.207279,204.885,227.835,225.465
2026-05-19 18:54:34.196,23.216622,205.808,228.890,229.516
2026-05-19 18:54:35.204,24.224551,205.808,228.890,229.516
2026-05-19 18:54:36.212,25.232342,210.753,231.980,228.162
2026-05-19 18:54:37.220,26.240375,210.753,231.980,228.162
2026-05-19 18:54:38.228,27.248452,206.873,238.767,221.006
2026-05-19 18:54:39.236,28.256157,206.873,238.767,221.006
2026-05-19 18:54:40.244,29.263852,201.288,247.816,218.830
2026-05-19 18:54:41.251,30.271609,201.288,247.816,218.830
2026-05-19 18:54:42.259,31.279559,206.253,244.555,214.011
2026-05-19 18:54:43.268,32.288152,206.253,244.555,214.011
2026-05-19 18:54:44.276,33.296756,211.792,243.507,215.457
2026-05-19 18:54:45.285,34.305616,211.792,243.507,215.457
2026-05-19 18:54:46.293,35.313476,218.423,246.583,205.187
