Format Version,1.23,Take Name,MDC_data_1779699364,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-25 06:56:32 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Timestamp,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2026-05-25 18:56:32.690,0.000000,0.000000,0.000000,0.000000,-0.124867,-0.100798,-0.250621,0.069984,-0.100878,-0.249774,-0.027442,-0.100838,-0.250198,-0.014742,-0.119927,-0.181491,-0.013827,-0.128317,-0.226218
2026-05-25 18:56:32.790,0.100000,0.000000,0.000000,0.000000,-0.125028,-0.099752,-0.250728,0.069984,-0.100878,-0.249774,-0.027522,-0.100315,-0.250251,-0.014780,-0.122036,-0.181503,-0.013848,-0.129380,-0.226147
2026-05-25 18:56:32.890,0.200000,0.000000,0.000000,0.000000,-0.125028,-0.099752,-0.250728,0.069984,-0.100878,-0.249774,-0.027522,-0.100315,-0.250251,-0.014072,-0.119847,-0.181494,-0.013827,-0.128317,-0.226218
2026-05-25 18:56:32.990,0.300000,0.000000,0.000000,0.000000,-0.125028,-0.099752,-0.250728,0.069984,-0.100878,-0.249774,-0.027522,-0.100315,-0.250251,-0.014749,-0.121058,-0.180827,-0.013848,-0.129380,-0.226147
2026-05-25 18:56:33.090,0.400000,0.000000,0.000000,0.000000,-0.125028,-0.099752,-0.250728,0.069984,-0.100878,-0.249774,-0.027522,-0.100315,-0.250251,-0.014730,-0.120003,-0.180820,-0.013848,-0.129380,-0.226147
2026-05-25 18:56:33.190,0.500000,0.000000,0.000000,0.000000,-0.125028,-0.099752,-0.250728,0.069984,-0.100878,-0.249774,-0.027522,-0.100315,-0.250251,-0.014730,-0.120003,-0.180820,-0.013827,-0.128317,-0.226218
2026-05-25 18:56:33.290,0.599999,0.000000,0.000000,0.000000,-0.125028,-0.099752,-0.250728,0.069984,-0.100878,-0.249774,-0.027522,-0.100315,-0.250251,-0.014072,-0.119847,-0.181494,-0.013827,-0.128317,-0.226218
