Format Version,1.23,Take Name,heart_sim_output_1779083175,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 03:46:16 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.0000,0.000000,0.000000,0.000000,0.246780,-0.599896,-0.302440,0.090132,-0.599661,-0.305333,0.168456,-0.599778,-0.303887,0.177311,-0.622633,-0.239977,0.176541,-0.629238,-0.285877
1,0.1000,0.000000,0.000000,0.000000,0.246780,-0.599896,-0.302440,0.090132,-0.599661,-0.305333,0.168456,-0.599778,-0.303887,0.177590,-0.622636,-0.240119,0.176507,-0.630311,-0.286117
2,0.2000,0.000000,0.000000,0.000000,0.246780,-0.599896,-0.302440,0.090132,-0.599661,-0.305333,0.168456,-0.599778,-0.303887,0.177590,-0.622636,-0.240119,0.176507,-0.630311,-0.286117
3,0.3000,0.000000,0.000000,0.000000,0.247145,-0.599897,-0.302672,0.090098,-0.600733,-0.305574,0.168621,-0.600315,-0.304123,0.177277,-0.623705,-0.240217,0.176507,-0.630311,-0.286117
4,0.4000,0.000000,0.000000,0.000000,0.247077,-0.602043,-0.303153,0.090029,-0.602878,-0.306056,0.168553,-0.602460,-0.304605,0.177521,-0.624782,-0.240601,0.176439,-0.632456,-0.286599
5,0.5000,0.000000,0.000000,0.000000,0.247077,-0.602043,-0.303153,0.090029,-0.602878,-0.306056,0.168553,-0.602460,-0.304605,0.177521,-0.624782,-0.240601,0.176439,-0.632456,-0.286599
6,0.6000,0.000000,0.000000,0.000000,0.247145,-0.599897,-0.302672,0.089912,-0.601814,-0.305580,0.168528,-0.600856,-0.304126,0.177590,-0.622636,-0.240119,0.176507,-0.630311,-0.286117
7,0.7000,0.000000,0.000000,0.000000,0.247145,-0.599897,-0.302672,0.089912,-0.601814,-0.305580,0.168528,-0.600856,-0.304126,0.177600,-0.621504,-0.240721,0.176857,-0.628165,-0.285842
