Format Version,1.23,Take Name,MDC_data_1779699974,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-25 07:06:42 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Timestamp,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2026-05-25 19:06:42.535,0.000000,0.000000,0.000000,0.000000,-0.122887,-0.092500,-0.252053,0.073005,-0.087570,-0.252103,-0.024941,-0.090035,-0.252078,-0.010167,-0.111283,-0.183571,-0.010221,-0.118029,-0.229677
2026-05-25 19:06:42.635,0.100000,0.000000,0.000000,0.000000,-0.122771,-0.093528,-0.251986,0.073005,-0.087570,-0.252103,-0.024883,-0.090549,-0.252045,-0.010113,-0.110251,-0.183534,-0.010221,-0.118029,-0.229677
2026-05-25 19:06:42.735,0.200000,0.000000,0.000000,0.000000,-0.122654,-0.094557,-0.251919,0.072824,-0.088630,-0.252035,-0.024915,-0.091593,-0.251977,-0.010780,-0.109295,-0.183496,-0.010221,-0.118029,-0.229677
2026-05-25 19:06:42.835,0.300000,0.000000,0.000000,0.000000,-0.122771,-0.093528,-0.251986,0.072824,-0.088630,-0.252035,-0.024973,-0.091079,-0.252010,-0.010833,-0.110327,-0.183533,-0.010221,-0.118029,-0.229677
2026-05-25 19:06:42.935,0.400000,0.000000,0.000000,0.000000,-0.122771,-0.093528,-0.251986,0.072824,-0.088630,-0.252035,-0.024973,-0.091079,-0.252010,-0.010833,-0.110327,-0.183533,-0.010277,-0.119070,-0.229642
2026-05-25 19:06:43.035,0.500000,0.000000,0.000000,0.000000,-0.122771,-0.093528,-0.251986,0.072824,-0.088630,-0.252035,-0.024973,-0.091079,-0.252010,-0.010113,-0.110251,-0.183534,-0.010221,-0.118029,-0.229677
2026-05-25 19:06:43.135,0.599999,0.000000,0.000000,0.000000,-0.122771,-0.093528,-0.251986,0.072824,-0.088630,-0.252035,-0.024973,-0.091079,-0.252010,-0.010886,-0.111358,-0.183569,-0.010277,-0.119070,-0.229642
