Time (s),Position U1 (mm),Velocity U1 (mm/s),Position U2 (mm),Velocity U2 (mm/s),Position U3 (mm),Velocity U3 (mm/s)
60.60,220.84,-0.74,204.69,0.13,200.00,0.00
61.20,220.32,2.29,205.17,3.04,200.00,5.53
61.80,223.58,4.63,208.33,4.87,206.63,13.07
62.40,225.87,2.92,211.01,4.60,215.69,11.37
63.00,227.09,2.51,213.84,3.59,220.28,7.01
63.60,228.89,3.30,215.32,2.21,224.10,7.04
64.20,231.05,3.21,216.50,3.43,228.72,6.40
64.80,232.74,2.97,219.44,5.35,231.78,4.76
65.40,234.61,3.17,222.92,5.77,234.44,3.95
66.00,236.54,2.83,226.36,5.57,236.52,2.54
66.60,238.01,1.89,229.61,4.77,237.48,1.11
67.20,238.80,0.92,232.09,3.54,237.85,0.51
67.80,239.11,0.46,233.85,2.64,238.10,0.37
68.40,239.35,0.52,235.26,2.05,238.30,0.46
69.00,239.73,0.57,236.31,1.54,238.65,0.58
69.60,240.04,0.53,237.11,1.07,238.99,0.64
70.20,240.36,0.54,237.59,0.61,239.42,0.75
70.80,240.68,0.46,237.85,0.35,239.89,0.73
71.40,240.92,0.31,238.01,0.40,240.29,0.54
72.00,241.05,0.20,238.33,0.58,240.54,0.42
72.60,241.16,0.15,238.71,0.72,240.80,0.28
73.20,241.23,0.18,239.20,0.91,240.87,0.18
73.80,241.38,0.46,239.80,1.74,241.02,0.29
74.40,241.78,0.78,241.29,2.59,241.22,0.43
75.00,242.32,0.90,242.90,2.09,241.54,0.88
75.60,242.86,0.98,243.79,0.58,242.27,1.85
76.20,243.49,1.29,243.59,-1.01,243.76,2.64
76.80,244.40,1.73,242.58,-1.51,245.44,2.93
77.40,245.57,1.51,241.78,-0.61,247.28,2.12
78.00,246.22,0.71,241.85,0.56,247.99,0.60
78.60,246.42,-0.06,242.45,1.04,248.00,0.01
79.20,246.15,-0.07,243.10,0.79,248.00,-0.33
79.80,246.34,-1.03,243.40,-2.80,247.60,-0.00
80.40,244.91,-2.68,239.74,-5.66,247.99,-2.49
81.00,243.12,-3.32,236.60,-3.15,244.61,-6.99
81.60,240.93,-2.88,235.96,-0.71,239.61,-6.68
82.20,239.66,-2.03,235.76,-1.12,236.59,-5.01
82.80,238.50,-2.20,234.62,-3.09,233.60,-5.21
83.40,237.02,-2.36,232.05,-5.07,230.34,-5.71
84.00,235.66,-2.08,228.53,-5.49,226.75,-6.19
84.60,234.53,-1.78,225.46,-4.40,222.91,-6.54
85.20,233.53,-2.13,223.25,-3.95,218.90,-6.84
85.80,231.97,-2.95,220.71,-4.84,214.70,-7.02
86.40,229.99,-3.39,217.44,-5.27,210.48,-6.53
87.00,227.89,-3.27,214.39,-4.75,206.87,-5.62
87.60,226.07,-3.04,211.74,-3.91,203.74,-5.41
88.20,224.24,-2.47,209.70,-3.47,200.37,-3.11
88.80,223.10,-1.83,207.58,-3.12,200.01,-0.31
89.40,222.05,-1.58,205.95,-2.14,200.00,-0.01
90.00,221.21,-1.01,205.01,-1.06,200.00,-0.00
90.60,220.84,-0.74,204.69,0.13,200.00,0.00
91.20,220.32,2.29,205.17,3.04,200.00,5.53
91.80,223.58,4.63,208.33,4.87,206.63,13.07
92.40,225.87,2.92,211.01,4.60,215.69,11.37
93.00,227.09,2.51,213.84,3.59,220.28,7.01
93.60,228.89,3.30,215.32,2.21,224.10,7.04
94.20,231.05,3.21,216.50,3.43,228.72,6.40
94.80,232.74,2.97,219.44,5.35,231.78,4.76
95.40,234.61,3.17,222.92,5.77,234.44,3.95
96.00,236.54,2.83,226.36,5.57,236.52,2.54
96.60,238.01,1.89,229.61,4.77,237.48,1.11
97.20,238.80,0.92,232.09,3.54,237.85,0.51
97.80,239.11,0.46,233.85,2.64,238.10,0.37
98.40,239.35,0.52,235.26,2.05,238.30,0.46
99.00,239.73,0.57,236.31,1.54,238.65,0.58
99.60,240.04,0.53,237.11,1.07,238.99,0.64
100.20,240.36,0.54,237.59,0.61,239.42,0.75
100.80,240.68,0.46,237.85,0.35,239.89,0.73
101.40,240.92,0.31,238.01,0.40,240.29,0.54
102.00,241.05,0.20,238.33,0.58,240.54,0.42
102.60,241.16,0.15,238.71,0.72,240.80,0.28
103.20,241.23,0.18,239.20,0.91,240.87,0.18
103.80,241.38,0.46,239.80,1.74,241.02,0.29
104.40,241.78,0.78,241.29,2.59,241.22,0.43
105.00,242.32,0.90,242.90,2.09,241.54,0.88
105.60,242.86,0.98,243.79,0.58,242.27,1.85
106.20,243.49,1.29,243.59,-1.01,243.76,2.64
106.80,244.40,1.73,242.58,-1.51,245.44,2.93
107.40,245.57,1.51,241.78,-0.61,247.28,2.12
108.00,246.22,0.71,241.85,0.56,247.99,0.60
108.60,246.42,-0.06,242.45,1.04,248.00,0.01
109.20,246.15,-0.07,243.10,0.79,248.00,-0.33
109.80,246.34,-1.03,243.40,-2.80,247.60,-0.00
110.40,244.91,-2.68,239.74,-5.66,247.99,-2.49
111.00,243.12,-3.32,236.60,-3.15,244.61,-6.99
111.60,240.93,-2.88,235.96,-0.71,239.61,-6.68
112.20,239.66,-2.03,235.76,-1.12,236.59,-5.01
112.80,238.50,-2.20,234.62,-3.09,233.60,-5.21
113.40,237.02,-2.36,232.05,-5.07,230.34,-5.71
114.00,235.66,-2.08,228.53,-5.49,226.75,-6.19
114.60,234.53,-1.78,225.46,-4.40,222.91,-6.54
115.20,233.53,-2.13,223.25,-3.95,218.90,-6.84
115.80,231.97,-2.95,220.71,-4.84,214.70,-7.02
116.40,229.99,-3.39,217.44,-5.27,210.48,-6.53
117.00,227.89,-3.27,214.39,-4.75,206.87,-5.62
117.60,226.07,-3.04,211.74,-3.91,203.74,-5.41
118.20,224.24,-2.47,209.70,-3.47,200.37,-3.11
118.80,223.10,-1.83,207.58,-3.12,200.01,-0.31
119.40,222.05,-1.58,205.95,-2.14,200.00,-0.01
120.00,221.21,-1.01,205.01,-1.06,200.00,-0.00
120.60,220.84,-0.74,204.69,0.13,200.00,0.00
121.20,220.32,2.29,205.17,3.04,200.00,5.53
121.80,223.58,4.63,208.33,4.87,206.63,13.07
122.40,225.87,2.92,211.01,4.60,215.69,11.37
123.00,227.09,2.51,213.84,3.59,220.28,7.01
123.60,228.89,3.30,215.32,2.21,224.10,7.04
124.20,231.05,3.21,216.50,3.43,228.72,6.40
124.80,232.74,2.97,219.44,5.35,231.78,4.76
125.40,234.61,3.17,222.92,5.77,234.44,3.95
126.00,236.54,2.83,226.36,5.57,236.52,2.54
126.60,238.01,1.89,229.61,4.77,237.48,1.11
127.20,238.80,0.92,232.09,3.54,237.85,0.51
127.80,239.11,0.46,233.85,2.64,238.10,0.37
128.40,239.35,0.52,235.26,2.05,238.30,0.46
129.00,239.73,0.57,236.31,1.54,238.65,0.58
129.60,240.04,0.53,237.11,1.07,238.99,0.64
130.20,240.36,0.54,237.59,0.61,239.42,0.75
130.80,240.68,0.46,237.85,0.35,239.89,0.73
131.40,240.92,0.31,238.01,0.40,240.29,0.54
132.00,241.05,0.20,238.33,0.58,240.54,0.42
132.60,241.16,0.15,238.71,0.72,240.80,0.28
133.20,241.23,0.18,239.20,0.91,240.87,0.18
133.80,241.38,0.46,239.80,1.74,241.02,0.29
134.40,241.78,0.78,241.29,2.59,241.22,0.43
135.00,242.32,0.90,242.90,2.09,241.54,0.88
135.60,242.86,0.98,243.79,0.58,242.27,1.85
136.20,243.49,1.29,243.59,-1.01,243.76,2.64
136.80,244.40,1.73,242.58,-1.51,245.44,2.93
137.40,245.57,1.51,241.78,-0.61,247.28,2.12
138.00,246.22,0.71,241.85,0.56,247.99,0.60
138.60,246.42,-0.06,242.45,1.04,248.00,0.01
139.20,246.15,-0.07,243.10,0.79,248.00,-0.33
139.80,246.34,-1.03,243.40,-2.80,247.60,-0.00
140.40,244.91,-2.68,239.74,-5.66,247.99,-2.49
141.00,243.12,-3.32,236.60,-3.15,244.61,-6.99
141.60,240.93,-2.88,235.96,-0.71,239.61,-6.68
142.20,239.66,-2.03,235.76,-1.12,236.59,-5.01
142.80,238.50,-2.20,234.62,-3.09,233.60,-5.21
143.40,237.02,-2.36,232.05,-5.07,230.34,-5.71
144.00,235.66,-2.08,228.53,-5.49,226.75,-6.19
144.60,234.53,-1.78,225.46,-4.40,222.91,-6.54
145.20,233.53,-2.13,223.25,-3.95,218.90,-6.84
145.80,231.97,-2.95,220.71,-4.84,214.70,-7.02
146.40,229.99,-3.39,217.44,-5.27,210.48,-6.53
147.00,227.89,-3.27,214.39,-4.75,206.87,-5.62
147.60,226.07,-3.04,211.74,-3.91,203.74,-5.41
148.20,224.24,-2.47,209.70,-3.47,200.37,-3.11
148.80,223.10,-1.83,207.58,-3.12,200.01,-0.31
149.40,222.05,-1.58,205.95,-2.14,200.00,-0.01
150.00,221.21,-1.01,205.01,-1.06,200.00,-0.00
150.60,220.84,-0.74,204.69,0.13,200.00,0.00
151.20,220.32,2.29,205.17,3.04,200.00,5.53
151.80,223.58,4.63,208.33,4.87,206.63,13.07
152.40,225.87,2.92,211.01,4.60,215.69,11.37
153.00,227.09,2.51,213.84,3.59,220.28,7.01
153.60,228.89,3.30,215.32,2.21,224.10,7.04
154.20,231.05,3.21,216.50,3.43,228.72,6.40
154.80,232.74,2.97,219.44,5.35,231.78,4.76
155.40,234.61,3.17,222.92,5.77,234.44,3.95
156.00,236.54,2.83,226.36,5.57,236.52,2.54
156.60,238.01,1.89,229.61,4.77,237.48,1.11
157.20,238.80,0.92,232.09,3.54,237.85,0.51
157.80,239.11,0.46,233.85,2.64,238.10,0.37
158.40,239.35,0.52,235.26,2.05,238.30,0.46
159.00,239.73,0.57,236.31,1.54,238.65,0.58
159.60,240.04,0.53,237.11,1.07,238.99,0.64
160.20,240.36,0.54,237.59,0.61,239.42,0.75
160.80,240.68,0.46,237.85,0.35,239.89,0.73
161.40,240.92,0.31,238.01,0.40,240.29,0.54
162.00,241.05,0.20,238.33,0.58,240.54,0.42
162.60,241.16,0.15,238.71,0.72,240.80,0.28
163.20,241.23,0.18,239.20,0.91,240.87,0.18
163.80,241.38,0.46,239.80,1.74,241.02,0.29
164.40,241.78,0.78,241.29,2.59,241.22,0.43
165.00,242.32,0.90,242.90,2.09,241.54,0.88
165.60,242.86,0.98,243.79,0.58,242.27,1.85
166.20,243.49,1.29,243.59,-1.01,243.76,2.64
166.80,244.40,1.73,242.58,-1.51,245.44,2.93
167.40,245.57,1.51,241.78,-0.61,247.28,2.12
168.00,246.22,0.71,241.85,0.56,247.99,0.60
168.60,246.42,-0.06,242.45,1.04,248.00,0.01
169.20,246.15,-0.07,243.10,0.79,248.00,-0.33
169.80,246.34,-1.03,243.40,-2.80,247.60,-0.00
170.40,244.91,-2.68,239.74,-5.66,247.99,-2.49
171.00,243.12,-3.32,236.60,-3.15,244.61,-6.99
171.60,240.93,-2.88,235.96,-0.71,239.61,-6.68
172.20,239.66,-2.03,235.76,-1.12,236.59,-5.01
172.80,238.50,-2.20,234.62,-3.09,233.60,-5.21
173.40,237.02,-2.36,232.05,-5.07,230.34,-5.71
174.00,235.66,-2.08,228.53,-5.49,226.75,-6.19
174.60,234.53,-1.78,225.46,-4.40,222.91,-6.54
175.20,233.53,-2.13,223.25,-3.95,218.90,-6.84
175.80,231.97,-2.95,220.71,-4.84,214.70,-7.02
176.40,229.99,-3.39,217.44,-5.27,210.48,-6.53
177.00,227.89,-3.27,214.39,-4.75,206.87,-5.62
177.60,226.07,-3.04,211.74,-3.91,203.74,-5.41
178.20,224.24,-2.47,209.70,-3.47,200.37,-3.11
178.80,223.10,-1.83,207.58,-3.12,200.01,-0.31
179.40,222.05,-1.58,205.95,-2.14,200.00,-0.01
180.00,221.21,-1.01,205.01,-1.06,200.00,-0.00
180.60,220.84,-0.74,204.69,0.13,200.00,0.00
181.20,220.32,2.29,205.17,3.04,200.00,5.53
181.80,223.58,4.63,208.33,4.87,206.63,13.07
182.40,225.87,2.92,211.01,4.60,215.69,11.37
183.00,227.09,2.51,213.84,3.59,220.28,7.01
183.60,228.89,3.30,215.32,2.21,224.10,7.04
184.20,231.05,3.21,216.50,3.43,228.72,6.40
184.80,232.74,2.97,219.44,5.35,231.78,4.76
185.40,234.61,3.17,222.92,5.77,234.44,3.95
186.00,236.54,2.83,226.36,5.57,236.52,2.54
186.60,238.01,1.89,229.61,4.77,237.48,1.11
187.20,238.80,0.92,232.09,3.54,237.85,0.51
187.80,239.11,0.46,233.85,2.64,238.10,0.37
188.40,239.35,0.52,235.26,2.05,238.30,0.46
189.00,239.73,0.57,236.31,1.54,238.65,0.58
189.60,240.04,0.53,237.11,1.07,238.99,0.64
190.20,240.36,0.54,237.59,0.61,239.42,0.75
190.80,240.68,0.46,237.85,0.35,239.89,0.73
191.40,240.92,0.31,238.01,0.40,240.29,0.54
192.00,241.05,0.20,238.33,0.58,240.54,0.42
192.60,241.16,0.15,238.71,0.72,240.80,0.28
193.20,241.23,0.18,239.20,0.91,240.87,0.18
193.80,241.38,0.46,239.80,1.74,241.02,0.29
194.40,241.78,0.78,241.29,2.59,241.22,0.43
195.00,242.32,0.90,242.90,2.09,241.54,0.88
195.60,242.86,0.98,243.79,0.58,242.27,1.85
196.20,243.49,1.29,243.59,-1.01,243.76,2.64
196.80,244.40,1.73,242.58,-1.51,245.44,2.93
197.40,245.57,1.51,241.78,-0.61,247.28,2.12
198.00,246.22,0.71,241.85,0.56,247.99,0.60
198.60,246.42,-0.06,242.45,1.04,248.00,0.01
199.20,246.15,-0.07,243.10,0.79,248.00,-0.33
199.80,246.34,-1.03,243.40,-2.80,247.60,-0.00
200.40,244.91,-2.68,239.74,-5.66,247.99,-2.49
201.00,243.12,-3.32,236.60,-3.15,244.61,-6.99
201.60,240.93,-2.88,235.96,-0.71,239.61,-6.68
202.20,239.66,-2.03,235.76,-1.12,236.59,-5.01
202.80,238.50,-2.20,234.62,-3.09,233.60,-5.21
203.40,237.02,-2.36,232.05,-5.07,230.34,-5.71
204.00,235.66,-2.08,228.53,-5.49,226.75,-6.19
204.60,234.53,-1.78,225.46,-4.40,222.91,-6.54
205.20,233.53,-2.13,223.25,-3.95,218.90,-6.84
205.80,231.97,-2.95,220.71,-4.84,214.70,-7.02
206.40,229.99,-3.39,217.44,-5.27,210.48,-6.53
207.00,227.89,-3.27,214.39,-4.75,206.87,-5.62
207.60,226.07,-3.04,211.74,-3.91,203.74,-5.41
208.20,224.24,-2.47,209.70,-3.47,200.37,-3.11
208.80,223.10,-1.83,207.58,-3.12,200.01,-0.31
209.40,222.05,-1.58,205.95,-2.14,200.00,-0.01
210.00,221.21,-1.01,205.01,-1.06,200.00,-0.00
210.60,220.84,-0.74,204.69,0.13,200.00,0.00
211.20,220.32,2.29,205.17,3.04,200.00,5.53
211.80,223.58,4.63,208.33,4.87,206.63,13.07
212.40,225.87,2.92,211.01,4.60,215.69,11.37
213.00,227.09,2.51,213.84,3.59,220.28,7.01
213.60,228.89,3.30,215.32,2.21,224.10,7.04
214.20,231.05,3.21,216.50,3.43,228.72,6.40
214.80,232.74,2.97,219.44,5.35,231.78,4.76
215.40,234.61,3.17,222.92,5.77,234.44,3.95
216.00,236.54,2.83,226.36,5.57,236.52,2.54
216.60,238.01,1.89,229.61,4.77,237.48,1.11
217.20,238.80,0.92,232.09,3.54,237.85,0.51
217.80,239.11,0.46,233.85,2.64,238.10,0.37
218.40,239.35,0.52,235.26,2.05,238.30,0.46
219.00,239.73,0.57,236.31,1.54,238.65,0.58
219.60,240.04,0.53,237.11,1.07,238.99,0.64
220.20,240.36,0.54,237.59,0.61,239.42,0.75
220.80,240.68,0.46,237.85,0.35,239.89,0.73
221.40,240.92,0.31,238.01,0.40,240.29,0.54
222.00,241.05,0.20,238.33,0.58,240.54,0.42
222.60,241.16,0.15,238.71,0.72,240.80,0.28
223.20,241.23,0.18,239.20,0.91,240.87,0.18
223.80,241.38,0.46,239.80,1.74,241.02,0.29
224.40,241.78,0.78,241.29,2.59,241.22,0.43
225.00,242.32,0.90,242.90,2.09,241.54,0.88
225.60,242.86,0.98,243.79,0.58,242.27,1.85
226.20,243.49,1.29,243.59,-1.01,243.76,2.64
226.80,244.40,1.73,242.58,-1.51,245.44,2.93
227.40,245.57,1.51,241.78,-0.61,247.28,2.12
228.00,246.22,0.71,241.85,0.56,247.99,0.60
228.60,246.42,-0.06,242.45,1.04,248.00,0.01
229.20,246.15,-0.07,243.10,0.79,248.00,-0.33
229.80,246.34,-1.03,243.40,-2.80,247.60,-0.00
230.40,244.91,-2.68,239.74,-5.66,247.99,-2.49
231.00,243.12,-3.32,236.60,-3.15,244.61,-6.99
231.60,240.93,-2.88,235.96,-0.71,239.61,-6.68
232.20,239.66,-2.03,235.76,-1.12,236.59,-5.01
232.80,238.50,-2.20,234.62,-3.09,233.60,-5.21
233.40,237.02,-2.36,232.05,-5.07,230.34,-5.71
234.00,235.66,-2.08,228.53,-5.49,226.75,-6.19
234.60,234.53,-1.78,225.46,-4.40,222.91,-6.54
235.20,233.53,-2.13,223.25,-3.95,218.90,-6.84
235.80,231.97,-2.95,220.71,-4.84,214.70,-7.02
236.40,229.99,-3.39,217.44,-5.27,210.48,-6.53
237.00,227.89,-3.27,214.39,-4.75,206.87,-5.62
237.60,226.07,-3.04,211.74,-3.91,203.74,-5.41
238.20,224.24,-2.47,209.70,-3.47,200.37,-3.11
238.80,223.10,-1.83,207.58,-3.12,200.01,-0.31
239.40,222.05,-1.58,205.95,-2.14,200.00,-0.01
240.00,221.21,-1.01,205.01,-1.06,200.00,-0.00
240.60,220.84,-0.74,204.69,0.13,200.00,0.00
241.20,220.32,2.29,205.17,3.04,200.00,5.53
241.80,223.58,4.63,208.33,4.87,206.63,13.07
242.40,225.87,2.92,211.01,4.60,215.69,11.37
243.00,227.09,2.51,213.84,3.59,220.28,7.01
243.60,228.89,3.30,215.32,2.21,224.10,7.04
244.20,231.05,3.21,216.50,3.43,228.72,6.40
244.80,232.74,2.97,219.44,5.35,231.78,4.76
245.40,234.61,3.17,222.92,5.77,234.44,3.95
246.00,236.54,2.83,226.36,5.57,236.52,2.54
246.60,238.01,1.89,229.61,4.77,237.48,1.11
247.20,238.80,0.92,232.09,3.54,237.85,0.51
247.80,239.11,0.46,233.85,2.64,238.10,0.37
248.40,239.35,0.52,235.26,2.05,238.30,0.46
249.00,239.73,0.57,236.31,1.54,238.65,0.58
249.60,240.04,0.53,237.11,1.07,238.99,0.64
250.20,240.36,0.54,237.59,0.61,239.42,0.75
250.80,240.68,0.46,237.85,0.35,239.89,0.73
251.40,240.92,0.31,238.01,0.40,240.29,0.54
252.00,241.05,0.20,238.33,0.58,240.54,0.42
252.60,241.16,0.15,238.71,0.72,240.80,0.28
253.20,241.23,0.18,239.20,0.91,240.87,0.18
253.80,241.38,0.46,239.80,1.74,241.02,0.29
254.40,241.78,0.78,241.29,2.59,241.22,0.43
255.00,242.32,0.90,242.90,2.09,241.54,0.88
255.60,242.86,0.98,243.79,0.58,242.27,1.85
256.20,243.49,1.29,243.59,-1.01,243.76,2.64
256.80,244.40,1.73,242.58,-1.51,245.44,2.93
257.40,245.57,1.51,241.78,-0.61,247.28,2.12
258.00,246.22,0.71,241.85,0.56,247.99,0.60
258.60,246.42,-0.06,242.45,1.04,248.00,0.01
259.20,246.15,-0.07,243.10,0.79,248.00,-0.33
259.80,246.34,-1.03,243.40,-2.80,247.60,-0.00
260.40,244.91,-2.68,239.74,-5.66,247.99,-2.49
261.00,243.12,-3.32,236.60,-3.15,244.61,-6.99
261.60,240.93,-2.88,235.96,-0.71,239.61,-6.68
262.20,239.66,-2.03,235.76,-1.12,236.59,-5.01
262.80,238.50,-2.20,234.62,-3.09,233.60,-5.21
263.40,237.02,-2.36,232.05,-5.07,230.34,-5.71
264.00,235.66,-2.08,228.53,-5.49,226.75,-6.19
264.60,234.53,-1.78,225.46,-4.40,222.91,-6.54
265.20,233.53,-2.13,223.25,-3.95,218.90,-6.84
265.80,231.97,-2.95,220.71,-4.84,214.70,-7.02
266.40,229.99,-3.39,217.44,-5.27,210.48,-6.53
267.00,227.89,-3.27,214.39,-4.75,206.87,-5.62
267.60,226.07,-3.04,211.74,-3.91,203.74,-5.41
268.20,224.24,-2.47,209.70,-3.47,200.37,-3.11
268.80,223.10,-1.83,207.58,-3.12,200.01,-0.31
269.40,222.05,-1.58,205.95,-2.14,200.00,-0.01
270.00,221.21,-1.01,205.01,-1.06,200.00,-0.00
270.60,220.84,-0.74,204.69,0.13,200.00,0.00
271.20,220.32,2.29,205.17,3.04,200.00,5.53
271.80,223.58,4.63,208.33,4.87,206.63,13.07
272.40,225.87,2.92,211.01,4.60,215.69,11.37
273.00,227.09,2.51,213.84,3.59,220.28,7.01
273.60,228.89,3.30,215.32,2.21,224.10,7.04
274.20,231.05,3.21,216.50,3.43,228.72,6.40
274.80,232.74,2.97,219.44,5.35,231.78,4.76
275.40,234.61,3.17,222.92,5.77,234.44,3.95
276.00,236.54,2.83,226.36,5.57,236.52,2.54
276.60,238.01,1.89,229.61,4.77,237.48,1.11
277.20,238.80,0.92,232.09,3.54,237.85,0.51
277.80,239.11,0.46,233.85,2.64,238.10,0.37
278.40,239.35,0.52,235.26,2.05,238.30,0.46
279.00,239.73,0.57,236.31,1.54,238.65,0.58
279.60,240.04,0.53,237.11,1.07,238.99,0.64
280.20,240.36,0.54,237.59,0.61,239.42,0.75
280.80,240.68,0.46,237.85,0.35,239.89,0.73
281.40,240.92,0.31,238.01,0.40,240.29,0.54
282.00,241.05,0.20,238.33,0.58,240.54,0.42
282.60,241.16,0.15,238.71,0.72,240.80,0.28
283.20,241.23,0.18,239.20,0.91,240.87,0.18
283.80,241.38,0.46,239.80,1.74,241.02,0.29
284.40,241.78,0.78,241.29,2.59,241.22,0.43
