Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-26 16:57:02.854,0.000293,200.000,202.000,200.000
2026-05-26 16:57:05.874,3.020444,200.000,202.000,200.000
2026-05-26 16:57:08.898,6.043970,200.693,207.729,200.525
2026-05-26 16:57:11.922,9.067490,200.693,207.729,200.525
2026-05-26 16:57:14.933,12.078446,248.000,202.000,200.000
2026-05-26 16:57:17.953,15.097732,248.000,202.000,200.000
2026-05-26 16:57:20.977,18.121931,248.000,202.000,248.000
2026-05-26 16:57:24.001,21.145260,248.000,202.000,248.000
2026-05-26 16:57:27.030,24.173652,248.000,248.000,248.000
2026-05-26 16:57:30.055,27.198943,248.000,248.000,248.000
2026-05-26 16:57:33.091,30.234573,245.518,244.432,237.256
2026-05-26 16:57:36.105,33.247819,245.518,244.432,237.256
2026-05-26 16:57:39.123,36.265493,238.262,239.706,229.262
2026-05-26 16:57:42.163,39.305441,238.262,239.706,229.262
2026-05-26 16:57:45.175,42.316515,241.568,247.917,224.254
2026-05-26 16:57:48.207,45.352494,241.568,247.917,224.254
2026-05-26 16:57:51.236,48.376718,248.000,248.000,200.000
2026-05-26 16:57:54.260,51.400565,248.000,248.000,200.000
2026-05-26 16:57:57.280,54.425253,225.944,245.846,200.811
2026-05-26 16:58:00.295,57.435012,225.944,245.846,200.811
2026-05-26 16:58:03.332,60.471426,220.485,243.805,209.931
2026-05-26 16:58:06.343,63.482729,220.485,243.805,209.931
2026-05-26 16:58:09.361,66.500565,217.026,233.803,222.129
2026-05-26 16:58:12.391,69.530240,217.026,233.803,222.129
2026-05-26 16:58:15.410,72.548199,221.724,236.027,241.749
2026-05-26 16:58:18.434,75.572700,221.724,236.027,241.749
2026-05-26 16:58:21.463,78.601246,200.000,248.000,248.000
2026-05-26 16:58:24.496,81.637997,200.000,248.000,248.000
2026-05-26 16:58:27.512,84.649303,203.600,241.009,246.607
2026-05-26 16:58:30.536,87.673340,203.600,241.009,246.607
2026-05-26 16:58:33.557,90.696225,200.000,202.000,248.000
2026-05-26 16:58:36.585,93.720965,200.000,202.000,248.000
2026-05-26 16:58:39.620,96.755713,210.985,217.270,243.929
2026-05-26 16:58:42.633,99.768672,210.985,217.270,243.929
2026-05-26 16:58:45.653,102.790971,218.153,217.791,245.506
2026-05-26 16:58:48.683,105.817810,218.153,217.791,245.506
2026-05-26 16:58:51.717,108.851528,230.716,212.447,243.629
2026-05-26 16:58:54.730,111.864549,230.716,212.447,243.629
2026-05-26 16:58:57.754,114.888031,235.314,210.739,235.685
2026-05-26 16:59:00.773,117.906907,235.314,210.739,235.685
2026-05-26 16:59:03.800,120.933720,244.749,207.421,224.604
2026-05-26 16:59:06.824,123.957472,244.749,207.421,224.604
2026-05-26 16:59:09.851,126.983813,242.721,213.897,218.292
2026-05-26 16:59:12.886,130.018622,242.721,213.897,218.292
2026-05-26 16:59:15.911,133.043593,227.573,219.388,201.427
2026-05-26 16:59:18.921,136.052495,227.573,219.388,201.427
2026-05-26 16:59:21.939,139.070686,224.003,226.882,208.162
2026-05-26 16:59:24.966,142.097228,224.003,226.882,208.162
2026-05-26 16:59:27.993,145.123924,212.382,215.812,207.624
2026-05-26 16:59:31.030,148.160198,212.382,215.812,207.624
2026-05-26 16:59:34.053,151.182810,207.872,221.142,200.634
2026-05-26 16:59:37.061,154.190997,207.872,221.142,200.634
2026-05-26 16:59:40.089,157.218710,202.112,231.735,205.304
2026-05-26 16:59:43.108,160.236785,202.112,231.735,205.304
2026-05-26 16:59:46.138,163.266527,200.000,248.000,200.000
2026-05-26 16:59:49.162,166.290220,200.000,248.000,200.000
2026-05-26 16:59:52.199,169.327799,200.000,202.000,200.000
