Format Version,1.23,Take Name,MDC_data_1779783391,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-26 06:17:56 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Timestamp,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2026-05-26 18:17:56.668,0.000000,0.000000,0.000000,0.000000,0.069307,-0.095499,-0.319905,-0.126858,-0.099526,-0.321701,-0.028775,-0.097512,-0.320803,-0.033151,-0.118056,-0.251169,-0.069665,-0.091432,-0.296723
2026-05-26 18:17:56.768,0.100000,0.000000,0.000000,0.000000,0.069307,-0.095499,-0.319905,-0.126858,-0.099526,-0.321701,-0.028775,-0.097512,-0.320803,-0.033086,-0.117025,-0.251156,-0.069085,-0.009144,-0.301170
2026-05-26 18:17:56.868,0.200000,0.000000,0.000000,0.000000,0.069307,-0.095499,-0.319905,-0.126939,-0.098476,-0.321798,-0.028816,-0.096987,-0.320851,-0.033086,-0.117025,-0.251156,-0.069672,-0.092474,-0.296667
2026-05-26 18:17:56.968,0.300000,0.000000,0.000000,0.000000,0.069307,-0.095499,-0.319905,-0.126939,-0.098476,-0.321798,-0.028816,-0.096987,-0.320851,-0.033086,-0.117025,-0.251156,-0.069672,-0.092474,-0.296667
2026-05-26 18:17:57.068,0.400000,0.000000,0.000000,0.000000,0.069307,-0.095499,-0.319905,-0.126858,-0.099526,-0.321701,-0.028775,-0.097512,-0.320803,-0.033022,-0.115994,-0.251142,-0.069665,-0.091432,-0.296723
2026-05-26 18:17:57.168,0.500000,0.000000,0.000000,0.000000,0.069307,-0.095499,-0.319905,-0.126858,-0.099526,-0.321701,-0.028775,-0.097512,-0.320803,-0.033161,-0.117970,-0.251886,-0.069672,-0.092474,-0.296667
2026-05-26 18:17:57.268,0.599999,0.000000,0.000000,0.000000,0.069307,-0.095499,-0.319905,-0.127595,-0.099411,-0.322411,-0.029144,-0.097455,-0.321158,-0.033151,-0.118056,-0.251169,-0.069661,-0.090911,-0.296751
