Format Version,1.23,Take Name,cam1_output_1779078950,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 02:35:51 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
24,2.4000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
25,2.5000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
26,2.6000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
27,2.7000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
28,2.8000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
29,2.9000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
30,3.0000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
31,3.1000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
32,3.2000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
33,3.3000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
34,3.4000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
35,3.5000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
36,3.6000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
37,3.7000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
38,3.8000,0.000000,0.000000,0.000000,0.190166,-0.602230,-0.301847,0.031473,-0.587162,-0.303580,0.110820,-0.594696,-0.302714,0.121648,-0.615865,-0.212339,0.118509,-0.626943,-0.278328
