Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-15 18:21:48.774,0.000217,200.000,202.000,200.000
2026-05-15 18:21:50.791,2.018066,200.000,202.000,200.000
2026-05-15 18:21:51.306,2.532344,201.717,205.508,202.537
2026-05-15 18:21:51.823,3.049391,201.717,205.508,202.537
2026-05-15 18:21:52.343,3.569488,201.085,214.957,203.007
2026-05-15 18:21:52.861,4.087921,201.085,214.957,203.007
2026-05-15 18:21:53.390,4.616205,208.898,215.912,200.851
2026-05-15 18:21:53.908,5.134310,208.898,215.912,200.851
2026-05-15 18:21:54.418,5.644892,208.049,224.476,202.345
2026-05-15 18:21:54.941,6.167700,208.049,224.476,202.345
2026-05-15 18:21:55.456,6.682008,208.429,224.953,208.758
2026-05-15 18:21:55.969,7.195274,208.429,224.953,208.758
2026-05-15 18:21:56.487,7.713291,205.655,222.309,213.603
2026-05-15 18:21:57.007,8.233703,205.655,222.309,213.603
2026-05-15 18:21:57.523,8.749666,203.694,224.073,216.746
2026-05-15 18:21:58.038,9.264425,203.694,224.073,216.746
2026-05-15 18:21:58.558,9.785003,201.339,228.492,219.168
2026-05-15 18:21:59.074,10.300111,201.339,228.492,219.168
2026-05-15 18:21:59.585,10.812076,204.616,229.539,223.798
2026-05-15 18:22:00.104,11.330551,204.616,229.539,223.798
2026-05-15 18:22:00.613,11.839866,204.885,227.835,225.465
2026-05-15 18:22:01.135,12.361665,204.885,227.835,225.465
2026-05-15 18:22:01.650,12.876717,205.808,228.890,229.516
2026-05-15 18:22:02.160,13.386796,205.808,228.890,229.516
2026-05-15 18:22:02.678,13.904332,210.753,231.980,228.162
2026-05-15 18:22:03.203,14.429372,210.753,231.980,228.162
2026-05-15 18:22:03.715,14.941219,206.873,238.767,221.006
2026-05-15 18:22:04.223,15.449885,206.873,238.767,221.006
2026-05-15 18:22:04.746,15.972253,201.288,247.816,218.830
2026-05-15 18:22:05.260,16.486266,201.288,247.816,218.830
2026-05-15 18:22:05.779,17.005278,206.253,244.555,214.011
2026-05-15 18:22:06.290,17.516603,206.253,244.555,214.011
2026-05-15 18:22:06.805,18.031407,211.792,243.507,215.457
2026-05-15 18:22:07.320,18.546800,211.792,243.507,215.457
2026-05-15 18:22:07.838,19.064696,218.423,246.583,205.187
2026-05-15 18:22:08.357,19.583406,218.423,246.583,205.187
2026-05-15 18:22:08.872,20.098540,219.673,244.069,208.596
2026-05-15 18:22:09.390,20.616839,219.673,244.069,208.596
2026-05-15 18:22:09.910,21.136440,224.476,244.325,213.595
2026-05-15 18:22:10.429,21.655390,224.476,244.325,213.595
2026-05-15 18:22:10.940,22.166804,231.779,243.277,220.107
2026-05-15 18:22:11.456,22.682182,231.779,243.277,220.107
2026-05-15 18:22:11.970,23.196472,227.240,247.586,217.483
2026-05-15 18:22:12.491,23.717907,227.240,247.586,217.483
2026-05-15 18:22:13.007,24.233793,224.120,248.000,219.712
2026-05-15 18:22:13.522,24.748829,224.120,248.000,219.712
2026-05-15 18:22:14.039,25.264967,221.773,244.321,222.384
2026-05-15 18:22:14.561,25.787900,221.773,244.321,222.384
2026-05-15 18:22:15.073,26.299598,218.790,242.135,222.942
2026-05-15 18:22:15.591,26.817598,218.790,242.135,222.942
2026-05-15 18:22:16.109,27.335197,217.152,245.111,223.412
2026-05-15 18:22:16.622,27.848493,217.152,245.111,223.412
2026-05-15 18:22:17.145,28.371117,216.051,243.237,225.602
2026-05-15 18:22:17.656,28.882413,216.051,243.237,225.602
2026-05-15 18:22:18.173,29.399077,219.724,246.415,228.227
2026-05-15 18:22:18.689,29.914779,219.724,246.415,228.227
2026-05-15 18:22:19.206,30.432607,220.845,246.117,233.888
2026-05-15 18:22:19.717,30.943729,220.845,246.117,233.888
2026-05-15 18:22:20.240,31.466606,222.079,246.332,238.287
2026-05-15 18:22:20.755,31.980736,222.079,246.332,238.287
2026-05-15 18:22:21.263,32.489118,225.989,247.194,239.609
2026-05-15 18:22:21.772,32.997774,225.989,247.194,239.609
