Format Version,1.23,Take Name,heart_sim_output_1779092102,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 06:15:03 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.0000,0.000000,0.000000,0.000000,0.208563,-0.590046,-0.340674,0.054213,-0.579653,-0.351230,0.131388,-0.584849,-0.345952,0.134851,-0.618269,-0.285249,0.135379,-0.621535,-0.331207
1,0.1000,0.000000,0.000000,0.000000,0.208764,-0.586921,-0.339967,0.054163,-0.577587,-0.350608,0.131463,-0.582254,-0.345287,0.134801,-0.616204,-0.284627,0.135482,-0.618410,-0.330481
2,0.2000,0.000000,0.000000,0.000000,0.208512,-0.587981,-0.340053,0.054163,-0.577587,-0.350608,0.131338,-0.582784,-0.345330,0.134801,-0.616204,-0.284627,0.135482,-0.618410,-0.330481
3,0.3000,0.000000,0.000000,0.000000,0.208840,-0.590019,-0.340899,0.054238,-0.580685,-0.351540,0.131539,-0.585352,-0.346220,0.134876,-0.619302,-0.285560,0.135558,-0.621507,-0.331414
4,0.4000,0.000000,0.000000,0.000000,0.208487,-0.586948,-0.339742,0.054137,-0.576555,-0.350297,0.131312,-0.581752,-0.345020,0.134775,-0.615171,-0.284316,0.135303,-0.618437,-0.330274
5,0.5000,0.000000,0.000000,0.000000,0.208890,-0.592084,-0.341521,0.054288,-0.582750,-0.352162,0.131589,-0.587417,-0.346841,0.134926,-0.621367,-0.286181,0.135608,-0.623572,-0.332035
6,0.6000,0.000000,0.000000,0.000000,0.208638,-0.593144,-0.341607,0.054288,-0.582750,-0.352162,0.131463,-0.587947,-0.346884,0.135077,-0.620317,-0.286011,0.135454,-0.624633,-0.332139
7,0.7000,0.000000,0.000000,0.000000,0.208840,-0.590019,-0.340899,0.054238,-0.580685,-0.351540,0.131539,-0.585352,-0.346220,0.134876,-0.619302,-0.285560,0.135558,-0.621507,-0.331414
