Format Version,1.23,Take Name,heart_sim_output_1778568852,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-12 04:54:12 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.0000,0.000000,0.000000,0.000000,0.237692,-0.179831,-0.226423,0.090274,-0.184514,-0.224489,0.163983,-0.182172,-0.225456,,,,,,
1,0.1000,0.000000,0.000000,0.000000,0.237692,-0.179831,-0.226423,0.090274,-0.184514,-0.224489,0.163983,-0.182172,-0.225456,,,,,,
2,0.2000,0.000000,0.000000,0.000000,0.237692,-0.179831,-0.226423,0.090274,-0.184514,-0.224489,0.163983,-0.182172,-0.225456,,,,,,
3,0.3000,0.000000,0.000000,0.000000,0.248769,-0.196639,-0.238692,0.094537,-0.177506,-0.237527,0.171653,-0.187072,-0.238109,,,,,,
4,0.4000,0.000000,0.000000,0.000000,0.248769,-0.196639,-0.238692,0.094537,-0.177506,-0.237527,0.171653,-0.187072,-0.238109,,,,,,
5,0.5000,0.000000,0.000000,0.000000,0.237616,-0.176861,-0.226005,0.089976,-0.181552,-0.224068,0.163796,-0.179206,-0.225036,,,,,,
6,0.6000,0.000000,0.000000,0.000000,0.237616,-0.176861,-0.226005,0.089976,-0.181552,-0.224068,0.163796,-0.179206,-0.225036,,,,,,
7,0.7000,0.000000,0.000000,0.000000,0.237616,-0.176861,-0.226005,0.089976,-0.181552,-0.224068,0.163796,-0.179206,-0.225036,,,,,,
8,0.8000,0.000000,0.000000,0.000000,0.237616,-0.176861,-0.226005,0.089976,-0.181552,-0.224068,0.163796,-0.179206,-0.225036,,,,,,
9,0.9000,0.000000,0.000000,0.000000,0.237616,-0.176861,-0.226005,0.089976,-0.181552,-0.224068,0.163796,-0.179206,-0.225036,,,,,,
10,1.0000,0.000000,0.000000,0.000000,0.248769,-0.196639,-0.238692,0.094465,-0.175087,-0.238017,0.171617,-0.185863,-0.238354,,,,,,
