Format Version,1.23,Take Name,heart_sim_output,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-03-18 11:43:15 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
26,2.6000,0.000000,0.000000,0.000000,-0.085002,0.129491,0.072416,0.068103,0.135680,0.068123,-0.008450,0.132585,0.070269,-0.011735,0.146524,0.144606,0.017091,0.146712,0.098160
27,2.7000,0.000000,0.000000,0.000000,-0.084275,0.131013,0.071766,0.068859,0.133980,0.068466,-0.007708,0.132496,0.070116,-0.010951,0.147525,0.144390,0.017446,0.146611,0.098118
28,2.8000,0.000000,0.000000,0.000000,-0.084275,0.131013,0.071766,0.068859,0.133980,0.068466,-0.007708,0.132496,0.070116,-0.010951,0.147525,0.144390,0.017446,0.146611,0.098118
29,2.9000,0.000000,0.000000,0.000000,-0.084275,0.131013,0.071766,0.068859,0.133980,0.068466,-0.007708,0.132496,0.070116,-0.010951,0.147525,0.144390,0.017446,0.146611,0.098118
30,3.0000,0.000000,0.000000,0.000000,-0.076826,0.144307,0.068006,0.076470,0.139816,0.067618,-0.000178,0.142062,0.067812,-0.004120,0.155726,0.142301,0.025142,0.154777,0.095959
31,3.1000,0.000000,0.000000,0.000000,-0.076826,0.144307,0.068006,0.076470,0.139816,0.067618,-0.000178,0.142062,0.067812,-0.004120,0.155726,0.142301,0.025142,0.154777,0.095959
32,3.2000,0.000000,0.000000,0.000000,-0.085135,0.129088,0.072483,0.067948,0.134767,0.068304,-0.008593,0.131928,0.070393,-0.011877,0.146273,0.144659,0.016400,0.146470,0.098232
33,3.3000,0.000000,0.000000,0.000000,-0.085135,0.129088,0.072483,0.067948,0.134767,0.068304,-0.008593,0.131928,0.070393,-0.011877,0.146273,0.144659,0.016400,0.146470,0.098232
34,3.4000,0.000000,0.000000,0.000000,-0.085135,0.129088,0.072483,0.067948,0.134767,0.068304,-0.008593,0.131928,0.070393,-0.011877,0.146273,0.144659,0.016400,0.146470,0.098232
35,3.5000,0.000000,0.000000,0.000000,-0.083895,0.131938,0.071736,0.069213,0.134746,0.068280,-0.007341,0.133342,0.070008,-0.010645,0.147872,0.144255,0.017766,0.146809,0.097462
36,3.6000,0.000000,0.000000,0.000000,-0.083895,0.131938,0.071736,0.069213,0.134746,0.068280,-0.007341,0.133342,0.070008,-0.010645,0.147872,0.144255,0.017766,0.146809,0.097462
37,3.7000,0.000000,0.000000,0.000000,-0.083939,0.131874,0.071712,0.069201,0.135192,0.068251,-0.007369,0.133533,0.069981,-0.010703,0.147958,0.144232,0.018283,0.148000,0.097885
38,3.8000,0.000000,0.000000,0.000000,-0.083939,0.131874,0.071712,0.069201,0.135192,0.068251,-0.007369,0.133533,0.069981,-0.010703,0.147958,0.144232,0.018283,0.148000,0.097885
39,3.9000,0.000000,0.000000,0.000000,-0.084268,0.131476,0.071911,0.068894,0.134667,0.068352,-0.007687,0.133071,0.070132,-0.010873,0.146432,0.144380,0.017458,0.146526,0.098114
40,4.0000,0.000000,0.000000,0.000000,-0.084268,0.131476,0.071911,0.068894,0.134667,0.068352,-0.007687,0.133071,0.070132,-0.010873,0.146432,0.144380,0.017458,0.146526,0.098114
41,4.1000,0.000000,0.000000,0.000000,-0.084268,0.131476,0.071911,0.068894,0.134667,0.068352,-0.007687,0.133071,0.070132,-0.010873,0.146432,0.144380,0.017458,0.146526,0.098114
42,4.2000,0.000000,0.000000,0.000000,-0.086039,0.127735,0.072944,0.066952,0.132831,0.068603,-0.009544,0.130283,0.070773,-0.012637,0.145274,0.144953,0.015509,0.145597,0.098447
43,4.3000,0.000000,0.000000,0.000000,-0.086039,0.127735,0.072944,0.066952,0.132831,0.068603,-0.009544,0.130283,0.070773,-0.012637,0.145274,0.144953,0.015509,0.145597,0.098447
44,4.4000,0.000000,0.000000,0.000000,-0.084272,0.131604,0.071839,0.068927,0.136006,0.068147,-0.007673,0.133805,0.069993,-0.010989,0.147584,0.144337,0.017396,0.147568,0.097444
45,4.5000,0.000000,0.000000,0.000000,-0.084272,0.131604,0.071839,0.068927,0.136006,0.068147,-0.007673,0.133805,0.069993,-0.010989,0.147584,0.144337,0.017396,0.147568,0.097444
