Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-25 19:06:48.693,0.002098,200.000,202.000,200.000
2026-05-25 19:06:51.708,3.015961,200.000,202.000,200.000
2026-05-25 19:06:54.725,6.032920,200.693,207.729,200.525
2026-05-25 19:06:57.740,9.047009,200.693,207.729,200.525
2026-05-25 19:07:00.750,12.057629,248.000,202.000,200.000
2026-05-25 19:07:03.769,15.076710,248.000,202.000,200.000
2026-05-25 19:07:06.810,18.117405,248.000,202.000,248.000
2026-05-25 19:07:09.825,21.132537,248.000,202.000,248.000
2026-05-25 19:07:12.857,24.164408,248.000,248.000,248.000
2026-05-25 19:07:15.882,27.188909,248.000,248.000,248.000
2026-05-25 19:07:18.892,30.199348,245.518,244.432,237.256
2026-05-25 19:07:21.917,33.226399,245.518,244.432,237.256
2026-05-25 19:07:24.937,36.243809,238.262,239.706,229.262
2026-05-25 19:07:27.958,39.264729,238.262,239.706,229.262
2026-05-25 19:07:30.968,42.274678,241.568,247.917,224.254
2026-05-25 19:07:33.991,45.297322,241.568,247.917,224.254
2026-05-25 19:07:37.003,48.309309,248.000,248.000,200.000
2026-05-25 19:07:40.038,51.345023,248.000,248.000,200.000
2026-05-25 19:07:43.060,54.366159,225.944,245.846,200.811
2026-05-25 19:07:46.077,57.383822,225.944,245.846,200.811
2026-05-25 19:07:49.102,60.415908,220.485,243.805,209.931
2026-05-25 19:07:52.118,63.424768,220.485,243.805,209.931
2026-05-25 19:07:55.143,66.449202,217.026,233.803,222.129
2026-05-25 19:07:58.181,69.487348,217.026,233.803,222.129
2026-05-25 19:08:01.205,72.511074,221.724,236.027,241.749
2026-05-25 19:08:04.219,75.525522,221.724,236.027,241.749
2026-05-25 19:08:07.235,78.541418,200.000,248.000,248.000
2026-05-25 19:08:10.267,81.573650,200.000,248.000,248.000
2026-05-25 19:08:13.286,84.592491,203.600,241.009,246.607
2026-05-25 19:08:16.324,87.630330,203.600,241.009,246.607
2026-05-25 19:08:19.339,90.645290,200.000,202.000,248.000
2026-05-25 19:08:22.372,93.678455,200.000,202.000,248.000
2026-05-25 19:08:25.393,96.701721,210.985,217.270,243.929
2026-05-25 19:08:28.420,99.725560,210.985,217.270,243.929
2026-05-25 19:08:31.441,102.749484,218.153,217.791,245.506
2026-05-25 19:08:34.464,105.772819,218.153,217.791,245.506
2026-05-25 19:08:37.492,108.797447,230.716,212.447,243.629
2026-05-25 19:08:40.505,111.810871,230.716,212.447,243.629
2026-05-25 19:08:43.520,114.825741,235.314,210.739,235.685
2026-05-25 19:08:46.540,117.845258,235.314,210.739,235.685
2026-05-25 19:08:49.555,120.860241,244.749,207.421,224.604
2026-05-25 19:08:52.577,123.882753,244.749,207.421,224.604
2026-05-25 19:08:55.593,126.906518,242.721,213.897,218.292
2026-05-25 19:08:58.625,129.930822,242.721,213.897,218.292
2026-05-25 19:09:01.634,132.939617,227.573,219.388,201.427
2026-05-25 19:09:04.655,135.960307,227.573,219.388,201.427
2026-05-25 19:09:07.678,138.983072,224.003,226.882,208.162
2026-05-25 19:09:10.694,141.999300,224.003,226.882,208.162
2026-05-25 19:09:13.711,145.016656,212.382,215.812,207.624
2026-05-25 19:09:16.735,148.040387,212.382,215.812,207.624
2026-05-25 19:09:19.743,151.048605,207.872,221.142,200.634
2026-05-25 19:09:22.768,154.073194,207.872,221.142,200.634
2026-05-25 19:09:25.796,157.100713,202.112,231.735,205.304
2026-05-25 19:09:28.812,160.117168,202.112,231.735,205.304
2026-05-25 19:09:31.843,163.147864,200.000,248.000,200.000
2026-05-25 19:09:34.860,166.164945,200.000,248.000,200.000
2026-05-25 19:09:37.888,169.192713,200.000,202.000,200.000
