Format Version,1.23,Take Name,MDC_data_1779699644,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-25 07:01:13 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Timestamp,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2026-05-25 19:01:13.031,0.000000,0.000000,0.000000,0.000000,-0.125221,-0.099576,-0.250116,0.070452,-0.099857,-0.249356,-0.027385,-0.099717,-0.249736,-0.015008,-0.118727,-0.180938,-0.014181,-0.129283,-0.226187
2026-05-25 19:01:13.131,0.100000,0.000000,0.000000,0.000000,-0.125380,-0.098529,-0.250225,0.070452,-0.099857,-0.249356,-0.027464,-0.099193,-0.249790,-0.015008,-0.118727,-0.180938,-0.014158,-0.128218,-0.226262
2026-05-25 19:01:13.231,0.200000,0.000000,0.000000,0.000000,-0.125221,-0.099576,-0.250116,0.070452,-0.099857,-0.249356,-0.027385,-0.099717,-0.249736,-0.015028,-0.119782,-0.180942,-0.014170,-0.128751,-0.226225
2026-05-25 19:01:13.331,0.300000,0.000000,0.000000,0.000000,-0.125221,-0.099576,-0.250116,0.070286,-0.100943,-0.249243,-0.027467,-0.100259,-0.249680,-0.015039,-0.120310,-0.180944,-0.014181,-0.129283,-0.226187
2026-05-25 19:01:13.431,0.400000,0.000000,0.000000,0.000000,-0.125221,-0.099576,-0.250116,0.070452,-0.099857,-0.249356,-0.027385,-0.099717,-0.249736,-0.015008,-0.118727,-0.180938,-0.014181,-0.129283,-0.226187
2026-05-25 19:01:13.531,0.500000,0.000000,0.000000,0.000000,-0.125221,-0.099576,-0.250116,0.070452,-0.099857,-0.249356,-0.027385,-0.099717,-0.249736,-0.015028,-0.119782,-0.180942,-0.014147,-0.128292,-0.225606
2026-05-25 19:01:13.631,0.599999,0.000000,0.000000,0.000000,-0.125380,-0.098529,-0.250225,0.070452,-0.099857,-0.249356,-0.027464,-0.099193,-0.249790,-0.015008,-0.118727,-0.180938,-0.014147,-0.128292,-0.225606
