Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-15 17:14:19.132,0.000214,200.000,202.000,200.000
2026-05-15 17:14:21.143,2.011181,200.000,202.000,200.000
2026-05-15 17:14:21.660,2.528988,201.717,205.508,202.537
2026-05-15 17:14:22.180,3.050390,201.717,205.508,202.537
2026-05-15 17:14:22.697,3.565333,201.085,214.957,203.007
2026-05-15 17:14:23.206,4.074199,201.085,214.957,203.007
2026-05-15 17:14:23.716,4.584518,208.898,215.912,200.851
2026-05-15 17:14:24.231,5.099716,208.898,215.912,200.851
2026-05-15 17:14:24.746,5.614739,208.049,224.476,202.345
2026-05-15 17:14:25.262,6.129990,208.049,224.476,202.345
2026-05-15 17:14:25.782,6.650342,208.429,224.953,208.758
2026-05-15 17:14:26.292,7.160170,208.429,224.953,208.758
2026-05-15 17:14:26.816,7.684753,205.655,222.309,213.603
2026-05-15 17:14:27.333,8.200970,205.655,222.309,213.603
2026-05-15 17:14:27.849,8.716781,203.694,224.073,216.746
2026-05-15 17:14:28.370,9.238390,203.694,224.073,216.746
2026-05-15 17:14:28.879,9.746843,201.339,228.492,219.168
2026-05-15 17:14:29.396,10.264745,201.339,228.492,219.168
2026-05-15 17:14:29.915,10.783655,204.616,229.539,223.798
2026-05-15 17:14:30.431,11.299091,204.616,229.539,223.798
2026-05-15 17:14:30.948,11.816326,204.885,227.835,225.465
2026-05-15 17:14:31.464,12.331920,204.885,227.835,225.465
2026-05-15 17:14:31.972,12.839978,205.808,228.890,229.516
2026-05-15 17:14:32.482,13.350104,205.808,228.890,229.516
2026-05-15 17:14:33.002,13.870624,210.753,231.980,228.162
2026-05-15 17:14:33.514,14.382276,210.753,231.980,228.162
2026-05-15 17:14:34.031,14.898914,206.873,238.767,221.006
2026-05-15 17:14:34.545,15.413699,206.873,238.767,221.006
2026-05-15 17:14:35.066,15.934501,201.288,247.816,218.830
2026-05-15 17:14:35.580,16.447872,201.288,247.816,218.830
2026-05-15 17:14:36.093,16.961278,206.253,244.555,214.011
2026-05-15 17:14:36.613,17.481362,206.253,244.555,214.011
2026-05-15 17:14:37.121,17.989538,211.792,243.507,215.457
2026-05-15 17:14:37.637,18.504688,211.792,243.507,215.457
2026-05-15 17:14:38.149,19.017612,218.423,246.583,205.187
2026-05-15 17:14:38.672,19.540270,218.423,246.583,205.187
2026-05-15 17:14:39.196,20.063721,219.673,244.069,208.596
2026-05-15 17:14:39.720,20.588453,219.673,244.069,208.596
2026-05-15 17:14:40.241,21.108738,224.476,244.325,213.595
2026-05-15 17:14:40.766,21.634057,224.476,244.325,213.595
2026-05-15 17:14:41.283,22.151260,231.779,243.277,220.107
2026-05-15 17:14:41.805,22.672880,231.779,243.277,220.107
2026-05-15 17:14:42.345,23.213625,227.240,247.586,217.483
2026-05-15 17:14:42.865,23.733159,227.240,247.586,217.483
2026-05-15 17:14:43.387,24.255176,224.120,248.000,219.712
2026-05-15 17:14:43.897,24.764620,224.120,248.000,219.712
2026-05-15 17:14:44.404,25.272645,221.773,244.321,222.384
2026-05-15 17:14:44.917,25.784430,221.773,244.321,222.384
2026-05-15 17:14:45.434,26.302393,218.790,242.135,222.942
2026-05-15 17:14:45.956,26.823847,218.790,242.135,222.942
2026-05-15 17:14:46.466,27.333969,217.152,245.111,223.412
2026-05-15 17:14:46.989,27.857387,217.152,245.111,223.412
2026-05-15 17:14:47.499,28.366829,216.051,243.237,225.602
2026-05-15 17:14:48.015,28.882701,216.051,243.237,225.602
2026-05-15 17:14:48.532,29.399955,219.724,246.415,228.227
2026-05-15 17:14:49.050,29.917484,219.724,246.415,228.227
2026-05-15 17:14:49.565,30.432829,220.845,246.117,233.888
2026-05-15 17:14:50.083,30.950491,220.845,246.117,233.888
2026-05-15 17:14:50.605,31.472827,222.079,246.332,238.287
2026-05-15 17:14:51.116,31.983413,222.079,246.332,238.287
2026-05-15 17:14:51.626,32.493990,225.989,247.194,239.609
2026-05-15 17:14:52.152,33.019441,225.989,247.194,239.609
2026-05-15 17:14:52.664,33.531940,232.237,245.701,227.376
2026-05-15 17:14:53.172,34.040037,232.237,245.701,227.376
2026-05-15 17:14:53.702,34.570013,228.041,240.991,227.189
2026-05-15 17:14:54.216,35.083654,228.041,240.991,227.189
2026-05-15 17:14:54.730,35.598190,229.173,242.609,232.060
2026-05-15 17:14:55.238,36.106207,229.173,242.609,232.060
2026-05-15 17:14:55.747,36.615014,229.518,239.146,233.828
2026-05-15 17:14:56.256,37.123660,229.518,239.146,233.828
2026-05-15 17:14:56.772,37.639436,233.096,236.890,234.102
2026-05-15 17:14:57.287,38.154649,233.096,236.890,234.102
2026-05-15 17:14:57.798,38.666170,237.258,238.875,235.314
2026-05-15 17:14:58.315,39.182779,237.258,238.875,235.314
2026-05-15 17:14:58.837,39.704998,238.097,237.739,232.547
2026-05-15 17:14:59.352,40.220047,238.097,237.739,232.547
2026-05-15 17:14:59.865,40.732991,242.452,233.445,238.640
2026-05-15 17:15:00.389,41.256568,242.452,233.445,238.640
2026-05-15 17:15:00.917,41.784657,247.594,231.617,240.270
2026-05-15 17:15:01.432,42.308427,247.594,231.617,240.270
2026-05-15 17:15:01.966,42.834117,246.718,227.054,235.439
2026-05-15 17:15:02.483,43.351300,246.718,227.054,235.439
2026-05-15 17:15:02.999,43.866635,244.364,227.841,234.537
2026-05-15 17:15:03.514,44.382025,244.364,227.841,234.537
2026-05-15 17:15:04.033,44.900517,246.328,228.454,230.645
2026-05-15 17:15:04.550,45.417934,246.328,228.454,230.645
2026-05-15 17:15:05.066,45.933461,244.486,237.048,229.983
2026-05-15 17:15:05.579,46.446170,244.486,237.048,229.983
2026-05-15 17:15:06.104,46.971448,239.634,241.107,226.224
2026-05-15 17:15:06.622,47.489885,239.634,241.107,226.224
2026-05-15 17:15:07.137,48.004557,238.366,242.777,224.796
2026-05-15 17:15:07.666,48.533915,238.366,242.777,224.796
2026-05-15 17:15:08.183,49.050785,244.628,247.534,232.433
2026-05-15 17:15:08.700,49.567752,244.628,247.534,232.433
2026-05-15 17:15:09.216,50.083684,247.818,243.527,239.981
2026-05-15 17:15:09.750,50.617583,247.818,243.527,239.981
2026-05-15 17:15:10.266,51.133128,243.941,239.075,244.376
2026-05-15 17:15:10.781,51.648617,243.941,239.075,244.376
2026-05-15 17:15:11.306,52.173791,248.000,248.000,248.000
2026-05-15 17:15:11.826,52.693313,248.000,248.000,248.000
2026-05-15 17:15:12.349,53.216453,240.806,244.817,247.702
2026-05-15 17:15:12.864,53.731983,240.806,244.817,247.702
2026-05-15 17:15:13.390,54.257651,236.660,240.115,244.759
2026-05-15 17:15:13.901,54.768122,236.660,240.115,244.759
2026-05-15 17:15:14.415,55.282249,228.567,240.737,243.225
2026-05-15 17:15:14.931,55.798934,228.567,240.737,243.225
2026-05-15 17:15:15.467,56.334379,226.888,241.496,243.792
2026-05-15 17:15:15.983,56.850019,226.888,241.496,243.792
2026-05-15 17:15:16.502,57.369220,220.279,239.254,242.357
2026-05-15 17:15:17.022,57.889485,220.279,239.254,242.357
2026-05-15 17:15:17.534,58.401049,217.285,235.062,246.006
2026-05-15 17:15:18.049,58.916567,217.285,235.062,246.006
2026-05-15 17:15:18.569,59.436461,215.271,233.731,247.567
2026-05-15 17:15:19.082,59.949300,215.271,233.731,247.567
2026-05-15 17:15:19.601,60.468659,214.634,234.704,247.304
