Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-25 18:57:27.713,0.000988,200.000,202.000,200.000
2026-05-25 18:57:30.730,3.017684,200.000,202.000,200.000
2026-05-25 18:57:33.738,6.026025,200.693,207.729,200.525
2026-05-25 18:57:36.763,9.050598,200.693,207.729,200.525
2026-05-25 18:57:39.786,12.073793,248.000,202.000,200.000
2026-05-25 18:57:42.813,15.100819,248.000,202.000,200.000
2026-05-25 18:57:45.848,18.140516,248.000,202.000,248.000
2026-05-25 18:57:48.865,21.152767,248.000,202.000,248.000
2026-05-25 18:57:51.888,24.175788,248.000,248.000,248.000
2026-05-25 18:57:54.912,27.199534,248.000,248.000,248.000
2026-05-25 18:57:57.936,30.224215,245.518,244.432,237.256
2026-05-25 18:58:00.960,33.248264,245.518,244.432,237.256
2026-05-25 18:58:03.983,36.270468,238.262,239.706,229.262
2026-05-25 18:58:07.014,39.305238,238.262,239.706,229.262
2026-05-25 18:58:10.026,42.313806,241.568,247.917,224.254
2026-05-25 18:58:13.050,45.337779,241.568,247.917,224.254
2026-05-25 18:58:16.070,48.357527,248.000,248.000,200.000
2026-05-25 18:58:19.086,51.373758,248.000,248.000,200.000
2026-05-25 18:58:22.100,54.392772,225.944,245.846,200.811
2026-05-25 18:58:25.123,57.413933,225.944,245.846,200.811
2026-05-25 18:58:28.151,60.438958,220.485,243.805,209.931
2026-05-25 18:58:31.163,63.450816,220.485,243.805,209.931
2026-05-25 18:58:34.180,66.467527,217.026,233.803,222.129
2026-05-25 18:58:37.208,69.498307,217.026,233.803,222.129
2026-05-25 18:58:40.231,72.519093,221.724,236.027,241.749
2026-05-25 18:58:43.253,75.540738,221.724,236.027,241.749
2026-05-25 18:58:46.282,78.569629,200.000,248.000,248.000
2026-05-25 18:58:49.313,81.600696,200.000,248.000,248.000
2026-05-25 18:58:52.329,84.617271,203.600,241.009,246.607
2026-05-25 18:58:55.349,87.637034,203.600,241.009,246.607
2026-05-25 18:58:58.378,90.665837,200.000,202.000,248.000
2026-05-25 18:59:01.402,93.689758,200.000,202.000,248.000
2026-05-25 18:59:04.432,96.719705,210.985,217.270,243.929
2026-05-25 18:59:07.448,99.736069,210.985,217.270,243.929
2026-05-25 18:59:10.464,102.752146,218.153,217.791,245.506
2026-05-25 18:59:13.480,105.767936,218.153,217.791,245.506
2026-05-25 18:59:16.498,108.785476,230.716,212.447,243.629
2026-05-25 18:59:19.510,111.797966,230.716,212.447,243.629
2026-05-25 18:59:22.528,114.815765,235.314,210.739,235.685
2026-05-25 18:59:25.565,117.857296,235.314,210.739,235.685
2026-05-25 18:59:28.588,120.881307,244.749,207.421,224.604
2026-05-25 18:59:31.618,123.905405,244.749,207.421,224.604
2026-05-25 18:59:34.630,126.923375,242.721,213.897,218.292
2026-05-25 18:59:37.664,129.952345,242.721,213.897,218.292
2026-05-25 18:59:40.683,132.974283,227.573,219.388,201.427
2026-05-25 18:59:43.697,135.987880,227.573,219.388,201.427
2026-05-25 18:59:46.731,139.018521,224.003,226.882,208.162
2026-05-25 18:59:49.747,142.035032,224.003,226.882,208.162
2026-05-25 18:59:52.771,145.059201,212.382,215.812,207.624
2026-05-25 18:59:55.802,148.095033,212.382,215.812,207.624
2026-05-25 18:59:58.830,151.117927,207.872,221.142,200.634
2026-05-25 19:00:01.849,154.140981,207.872,221.142,200.634
2026-05-25 19:00:04.878,157.166262,202.112,231.735,205.304
2026-05-25 19:00:07.897,160.188970,202.112,231.735,205.304
2026-05-25 19:00:10.913,163.201326,200.000,248.000,200.000
2026-05-25 19:00:13.937,166.225385,200.000,248.000,200.000
2026-05-25 19:00:16.968,169.261071,200.000,202.000,200.000
