Format Version,1.23,Take Name,MDC_data_1784522570,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-07-20 02:43:00 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Purple,Purple,Purple,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Purple,Purple,Purple,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Timestamp,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2026-07-20 14:43:00.731,0.000000,0.000000,0.000000,0.000000,0.321616,-0.395162,-0.265870,0.125414,-0.360966,-0.266012,0.223515,-0.378064,-0.265941,0.197766,-0.405276,-0.240434,0.215161,-0.417112,-0.197487,0.245308,-0.411162,-0.237322
2026-07-20 14:43:00.831,0.100000,0.000000,0.000000,0.000000,0.320928,-0.389031,-0.264206,0.125034,-0.353895,-0.264330,0.222981,-0.371463,-0.264268,0.197386,-0.398206,-0.238752,0.214781,-0.410042,-0.195805,0.243858,-0.404842,-0.235666
2026-07-20 14:43:00.931,0.200000,0.000000,0.000000,0.000000,0.321616,-0.395162,-0.265870,0.125414,-0.360966,-0.266012,0.223515,-0.378064,-0.265941,0.197766,-0.405276,-0.240434,0.214970,-0.418072,-0.197591,0.244238,-0.411912,-0.237348
2026-07-20 14:43:01.031,0.300000,0.000000,0.000000,0.000000,0.310156,-0.377806,-0.297292,0.114597,-0.340425,-0.292382,0.212377,-0.359115,-0.294837,0.186458,-0.387676,-0.271033,0.204152,-0.402889,-0.229288,0.232840,-0.395292,-0.269046
2026-07-20 14:43:01.131,0.400000,0.000000,0.000000,0.000000,0.321980,-0.395234,-0.266093,0.125469,-0.361976,-0.266252,0.223724,-0.378605,-0.266172,0.197821,-0.406286,-0.240674,0.215216,-0.418122,-0.197727,0.244292,-0.412922,-0.237588
2026-07-20 14:43:01.231,0.500000,0.000000,0.000000,0.000000,0.321308,-0.396101,-0.265888,0.125490,-0.359970,-0.265994,0.223399,-0.378035,-0.265941,0.197766,-0.405276,-0.240434,0.214970,-0.418072,-0.197591,0.244238,-0.411912,-0.237348
2026-07-20 14:43:01.331,0.599999,0.000000,0.000000,0.000000,0.309668,-0.373783,-0.295806,0.114527,-0.334482,-0.290726,0.212097,-0.354133,-0.293266,0.186295,-0.382724,-0.269466,0.203779,-0.398884,-0.227892,0.232677,-0.390340,-0.267479
2026-07-20 14:43:01.431,0.699999,0.000000,0.000000,0.000000,0.321416,-0.398121,-0.266368,0.125598,-0.361990,-0.266475,0.223507,-0.380055,-0.266421,0.197875,-0.407296,-0.240915,0.215270,-0.419132,-0.197967,0.244347,-0.413932,-0.237829
2026-07-20 14:43:01.531,0.799999,0.000000,0.000000,0.000000,0.321817,-0.392204,-0.265372,0.125381,-0.357950,-0.265514,0.223599,-0.375077,-0.265443,0.197658,-0.403256,-0.239954,0.215053,-0.415092,-0.197006,0.244355,-0.408936,-0.236814
2026-07-20 14:43:01.631,0.899999,0.000000,0.000000,0.000000,0.321090,-0.392061,-0.264927,0.125197,-0.356926,-0.265051,0.223144,-0.374493,-0.264989,0.197549,-0.401236,-0.239473,0.214944,-0.413072,-0.196526,0.244865,-0.408078,-0.236415
2026-07-20 14:43:01.731,0.999999,0.000000,0.000000,0.000000,0.321779,-0.398192,-0.266591,0.125577,-0.363996,-0.266733,0.223678,-0.381094,-0.266662,0.197929,-0.408306,-0.241155,0.215324,-0.420142,-0.198207,0.244626,-0.413986,-0.238015
2026-07-20 14:43:01.831,1.099999,0.000000,0.000000,0.000000,0.320982,-0.390041,-0.264446,0.125013,-0.355901,-0.264588,0.222997,-0.372971,-0.264517,0.197441,-0.399216,-0.238993,0.214836,-0.411052,-0.196045,0.243912,-0.405852,-0.235907
2026-07-20 14:43:01.931,1.199999,0.000000,0.000000,0.000000,0.310156,-0.377806,-0.297292,0.114690,-0.339434,-0.292293,0.212423,-0.358620,-0.294792,0.186458,-0.387676,-0.271033,0.204152,-0.402889,-0.229288,0.232840,-0.395292,-0.269046
2026-07-20 14:43:02.031,1.299999,0.000000,0.000000,0.000000,0.310124,-0.376816,-0.296978,0.114565,-0.339434,-0.292069,0.212344,-0.358125,-0.294523,0.186426,-0.386686,-0.270720,0.204119,-0.401899,-0.228974,0.233050,-0.393356,-0.268612
2026-07-20 14:43:02.131,1.399999,0.000000,0.000000,0.000000,0.321562,-0.394152,-0.265630,0.124496,-0.359745,-0.265743,0.223029,-0.376949,-0.265687,0.197712,-0.404266,-0.240194,0.215107,-0.416102,-0.197246,0.244409,-0.409946,-0.237054
2026-07-20 14:43:02.231,1.499999,0.000000,0.000000,0.000000,0.321762,-0.391194,-0.265132,0.125327,-0.356939,-0.265273,0.223545,-0.374067,-0.265203,0.197604,-0.402246,-0.239713,0.214999,-0.414082,-0.196766,0.244300,-0.407926,-0.236574
2026-07-20 14:43:02.331,1.599998,0.000000,0.000000,0.000000,0.321454,-0.392132,-0.265149,0.125251,-0.357936,-0.265291,0.223352,-0.375034,-0.265220,0.197604,-0.402246,-0.239713,0.214999,-0.414082,-0.196766,0.244075,-0.408882,-0.236627
2026-07-20 14:43:02.431,1.699998,0.000000,0.000000,0.000000,0.321562,-0.394152,-0.265630,0.125435,-0.358960,-0.265754,0.223499,-0.376556,-0.265692,0.197712,-0.404266,-0.240194,0.215107,-0.416102,-0.197246,0.244184,-0.410902,-0.237108
2026-07-20 14:43:02.531,1.799998,0.000000,0.000000,0.000000,0.309961,-0.382697,-0.298627,0.113888,-0.344303,-0.292701,0.211925,-0.363500,-0.295664,0.186589,-0.391638,-0.272287,0.204282,-0.406851,-0.230541,0.233213,-0.398308,-0.270179
2026-07-20 14:43:02.631,1.899998,0.000000,0.000000,0.000000,0.310124,-0.376816,-0.296978,0.114472,-0.340425,-0.292157,0.212298,-0.358620,-0.294568,0.186426,-0.386686,-0.270720,0.204119,-0.401899,-0.228974,0.232807,-0.394302,-0.268732
2026-07-20 14:43:02.731,1.999998,0.000000,0.000000,0.000000,0.321708,-0.390184,-0.264891,0.125197,-0.356926,-0.265051,0.223453,-0.373555,-0.264971,0.197549,-0.401236,-0.239473,0.214944,-0.413072,-0.196526,0.244021,-0.407872,-0.236387
2026-07-20 14:43:02.831,2.099998,0.000000,0.000000,0.000000,0.309602,-0.371803,-0.295179,0.114462,-0.332501,-0.290099,0.212032,-0.352152,-0.292639,0.186230,-0.380743,-0.268839,0.203714,-0.396904,-0.227265,0.232611,-0.388359,-0.266852
2026-07-20 14:43:02.931,2.199998,0.000000,0.000000,0.000000,0.321199,-0.394081,-0.265407,0.125306,-0.358946,-0.265532,0.223252,-0.376513,-0.265469,0.197658,-0.403256,-0.239954,0.215053,-0.415092,-0.197006,0.244355,-0.408936,-0.236814
2026-07-20 14:43:03.031,2.299998,0.000000,0.000000,0.000000,0.321308,-0.396101,-0.265888,0.125565,-0.358974,-0.265976,0.223436,-0.377537,-0.265932,0.197766,-0.405276,-0.240434,0.215161,-0.417112,-0.197487,0.244463,-0.410956,-0.237294
2026-07-20 14:43:03.131,2.399998,0.000000,0.000000,0.000000,0.321145,-0.393071,-0.265167,0.125251,-0.357936,-0.265291,0.223198,-0.375503,-0.265229,0.197604,-0.402246,-0.239713,0.214999,-0.414082,-0.196766,0.244075,-0.408882,-0.236627
2026-07-20 14:43:03.231,2.499998,0.000000,0.000000,0.000000,0.309765,-0.376755,-0.296747,0.114532,-0.338444,-0.291755,0.212149,-0.357599,-0.294251,0.186393,-0.385695,-0.270406,0.204086,-0.400909,-0.228661,0.232774,-0.393311,-0.268419
2026-07-20 14:43:03.331,2.599998,0.000000,0.000000,0.000000,0.321508,-0.393142,-0.265389,0.125230,-0.359942,-0.265549,0.223369,-0.376542,-0.265469,0.197658,-0.403256,-0.239954,0.214862,-0.416052,-0.197111,0.244130,-0.409892,-0.236868
2026-07-20 14:43:03.431,2.699997,0.000000,0.000000,0.000000,0.309700,-0.374774,-0.296120,0.114467,-0.336463,-0.291128,0.212084,-0.355618,-0.293624,0.186328,-0.383715,-0.269779,0.204021,-0.398928,-0.228034,0.232709,-0.391331,-0.267792
2026-07-20 14:43:03.531,2.799997,0.000000,0.000000,0.000000,0.310124,-0.376816,-0.296978,0.114565,-0.339434,-0.292069,0.212344,-0.358125,-0.294523,0.186426,-0.386686,-0.270720,0.204119,-0.401899,-0.228974,0.232807,-0.394302,-0.268732
2026-07-20 14:43:03.631,2.899997,0.000000,0.000000,0.000000,0.321399,-0.391122,-0.264909,0.124333,-0.356715,-0.265023,0.222866,-0.373918,-0.264966,0.197718,-0.400266,-0.239423,0.214944,-0.413072,-0.196526,0.244021,-0.407872,-0.236387
2026-07-20 14:43:03.731,2.999997,0.000000,0.000000,0.000000,0.309896,-0.380716,-0.298000,0.113803,-0.342183,-0.292954,0.211849,-0.361450,-0.295477,0.186524,-0.389657,-0.271660,0.204008,-0.405817,-0.230086,0.232905,-0.397273,-0.269673
2026-07-20 14:43:03.831,3.099997,0.000000,0.000000,0.000000,0.321236,-0.388092,-0.264188,0.125034,-0.353895,-0.264330,0.223135,-0.370994,-0.264259,0.197386,-0.398206,-0.238752,0.213947,-0.409838,-0.195777,0.243858,-0.404842,-0.235666
2026-07-20 14:43:03.931,3.199997,0.000000,0.000000,0.000000,0.309863,-0.379726,-0.297687,0.114630,-0.341415,-0.292695,0.212247,-0.360570,-0.295191,0.186491,-0.388667,-0.271346,0.204184,-0.403880,-0.229601,0.232872,-0.396283,-0.269359
2026-07-20 14:43:04.031,3.299997,0.000000,0.000000,0.000000,0.309831,-0.378735,-0.297373,0.114597,-0.340425,-0.292382,0.212214,-0.359580,-0.294878,0.186458,-0.387676,-0.271033,0.204152,-0.402889,-0.229288,0.233082,-0.394346,-0.268926
2026-07-20 14:43:04.131,3.399997,0.000000,0.000000,0.000000,0.320965,-0.383042,-0.262987,0.124838,-0.347849,-0.263111,0.222902,-0.365446,-0.263049,0.197115,-0.393156,-0.237551,0.214319,-0.405952,-0.194708,0.243587,-0.399792,-0.234465
2026-07-20 14:43:04.231,3.499997,0.000000,0.000000,0.000000,0.310547,-0.378857,-0.297837,0.114663,-0.342405,-0.293009,0.212605,-0.360631,-0.295423,0.186524,-0.389657,-0.271660,0.204217,-0.404870,-0.229915,0.233148,-0.396327,-0.269553
2026-07-20 14:43:04.331,3.599997,0.000000,0.000000,0.000000,0.321036,-0.391051,-0.264686,0.125218,-0.354919,-0.264793,0.223127,-0.372985,-0.264740,0.197495,-0.400226,-0.239233,0.214890,-0.412062,-0.196285,0.243967,-0.406862,-0.236147
