Format Version,1.23,Take Name,heart_sim_output_1779082980,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 03:43:01 PM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.0000,0.000000,0.000000,0.000000,0.249812,-0.580969,-0.299721,0.091794,-0.580371,-0.302638,0.170803,-0.580670,-0.301180,0.180307,-0.601868,-0.236498,0.178526,-0.609057,-0.282932
1,0.1000,0.000000,0.000000,0.000000,0.249779,-0.582001,-0.299953,0.091762,-0.581402,-0.302870,0.170770,-0.581701,-0.301411,0.180274,-0.602899,-0.236729,0.178494,-0.610088,-0.283164
2,0.2000,0.000000,0.000000,0.000000,0.249812,-0.580969,-0.299721,0.091616,-0.581411,-0.302644,0.170714,-0.581190,-0.301183,0.180307,-0.601868,-0.236498,0.178526,-0.609057,-0.282932
3,0.3000,0.000000,0.000000,0.000000,0.249779,-0.582001,-0.299953,0.091762,-0.581402,-0.302870,0.170770,-0.581701,-0.301411,0.180274,-0.602899,-0.236729,0.178494,-0.610088,-0.283164
4,0.4000,0.000000,0.000000,0.000000,0.249779,-0.582001,-0.299953,0.091762,-0.581402,-0.302870,0.170770,-0.581701,-0.301411,0.180274,-0.602899,-0.236729,0.179335,-0.610128,-0.283190
5,0.5000,0.000000,0.000000,0.000000,0.249877,-0.578907,-0.299258,0.091681,-0.579348,-0.302181,0.170779,-0.579128,-0.300719,0.180373,-0.599805,-0.236034,0.178592,-0.606995,-0.282469
6,0.6000,0.000000,0.000000,0.000000,0.249779,-0.582001,-0.299953,0.091762,-0.581402,-0.302870,0.170770,-0.581701,-0.301411,0.180274,-0.602899,-0.236729,0.178494,-0.610088,-0.283164
7,0.7000,0.000000,0.000000,0.000000,0.282274,-0.552889,-0.319002,0.124356,-0.562135,-0.322340,0.203315,-0.557512,-0.320671,0.214025,-0.579907,-0.256737,0.213519,-0.585518,-0.303428
