Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-19 18:18:57.873,0.000328,200.000,202.000,200.000
2026-05-19 18:18:59.890,2.017515,200.000,202.000,200.000
2026-05-19 18:19:00.906,3.033343,201.717,205.508,202.537
2026-05-19 18:19:01.918,4.045188,201.717,205.508,202.537
2026-05-19 18:19:02.940,5.067089,201.085,214.957,203.007
2026-05-19 18:19:03.958,6.085640,201.085,214.957,203.007
2026-05-19 18:19:04.969,7.096255,208.898,215.912,200.851
2026-05-19 18:19:05.979,8.105753,208.898,215.912,200.851
2026-05-19 18:19:06.991,9.117562,208.049,224.476,202.345
2026-05-19 18:19:08.006,10.132541,208.049,224.476,202.345
2026-05-19 18:19:09.023,11.149238,208.429,224.953,208.758
2026-05-19 18:19:10.039,12.165557,208.429,224.953,208.758
2026-05-19 18:19:11.047,13.173318,205.655,222.309,213.603
2026-05-19 18:19:12.059,14.185864,205.655,222.309,213.603
2026-05-19 18:19:13.076,15.202630,203.694,224.073,216.746
2026-05-19 18:19:14.091,16.217970,203.694,224.073,216.746
2026-05-19 18:19:15.108,17.234203,201.339,228.492,219.168
2026-05-19 18:19:16.125,18.251762,201.339,228.492,219.168
2026-05-19 18:19:17.140,19.266634,204.616,229.539,223.798
2026-05-19 18:19:18.159,20.285152,204.616,229.539,223.798
2026-05-19 18:19:19.176,21.302319,204.885,227.835,225.465
2026-05-19 18:19:20.192,22.317888,204.885,227.835,225.465
2026-05-19 18:19:21.215,23.340809,205.808,228.890,229.516
2026-05-19 18:19:22.239,24.365545,205.808,228.890,229.516
2026-05-19 18:19:23.248,25.374009,210.753,231.980,228.162
2026-05-19 18:19:24.265,26.391013,210.753,231.980,228.162
2026-05-19 18:19:25.275,27.400940,206.873,238.767,221.006
2026-05-19 18:19:26.296,28.421889,206.873,238.767,221.006
2026-05-19 18:19:27.307,29.433357,201.288,247.816,218.830
2026-05-19 18:19:28.325,30.450787,201.288,247.816,218.830
2026-05-19 18:19:29.343,31.468847,206.253,244.555,214.011
2026-05-19 18:19:30.360,32.486171,206.253,244.555,214.011
2026-05-19 18:19:31.376,33.501734,211.792,243.507,215.457
2026-05-19 18:19:32.393,34.518760,211.792,243.507,215.457
