Format Version,1.23,Take Name,cam1_output_1779067784,Take Notes,,Capture Frame Rate,10,Export Frame Rate,10,Capture Start Time,2026-05-18 11:29:44 AM,Total Frames in Take,,Total Exported Frames,,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,ID,Tag0,Tag0,Tag0,Tag1,Tag1,Tag1,Tag2,Tag2,Tag2,Midpoint,Midpoint,Midpoint,Pink,Pink,Pink,Green,Green,Green
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
24,2.4000,0.000000,0.000000,0.000000,0.177027,-0.601155,-0.288279,0.030599,-0.586789,-0.289875,0.103813,-0.593972,-0.289077,0.112068,-0.617077,-0.221196,0.109613,-0.624130,-0.270283
25,2.5000,0.000000,0.000000,0.000000,0.177096,-0.603163,-0.288711,0.030668,-0.588796,-0.290306,0.103882,-0.595980,-0.289508,0.112233,-0.618162,-0.220278,0.109682,-0.626138,-0.270715
26,2.6000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.112154,-0.616083,-0.221099,0.109613,-0.624130,-0.270283
27,2.7000,0.000000,0.000000,0.000000,0.176888,-0.597139,-0.287416,0.030482,-0.583786,-0.289018,0.103685,-0.590463,-0.288217,0.112110,-0.611144,-0.218885,0.109474,-0.620114,-0.269420
28,2.8000,0.000000,0.000000,0.000000,0.177020,-0.595148,-0.287192,0.030447,-0.582782,-0.288803,0.103733,-0.588965,-0.287997,0.111990,-0.611134,-0.218768,0.109523,-0.618112,-0.269172
29,2.9000,0.000000,0.000000,0.000000,0.177020,-0.595148,-0.287192,0.030426,-0.581769,-0.288796,0.103723,-0.588458,-0.287994,0.111980,-0.611063,-0.220020,0.109440,-0.619110,-0.269205
30,3.0000,0.000000,0.000000,0.000000,0.177359,-0.599180,-0.288262,0.030599,-0.586789,-0.289875,0.103979,-0.592984,-0.289068,0.112154,-0.616083,-0.221099,0.109613,-0.624130,-0.270283
31,3.1000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.112084,-0.614075,-0.220667,0.109544,-0.622122,-0.269852
32,3.2000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.112084,-0.614075,-0.220667,0.109544,-0.622122,-0.269852
33,3.3000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.112084,-0.614075,-0.220667,0.109544,-0.622122,-0.269852
34,3.4000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.112015,-0.612067,-0.220236,0.109474,-0.620114,-0.269420
35,3.5000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.111930,-0.613061,-0.220333,0.109474,-0.620114,-0.269420
36,3.6000,0.000000,0.000000,0.000000,0.176957,-0.599147,-0.287848,0.030529,-0.584780,-0.289443,0.103743,-0.591964,-0.288645,0.112084,-0.614075,-0.220667,0.109544,-0.622122,-0.269852
37,3.7000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.111999,-0.615069,-0.220764,0.109544,-0.622122,-0.269852
38,3.8000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030482,-0.583786,-0.289018,0.103768,-0.589969,-0.288213,0.112015,-0.612067,-0.220236,0.109474,-0.620114,-0.269420
39,3.9000,0.000000,0.000000,0.000000,0.177020,-0.595148,-0.287192,0.030426,-0.581769,-0.288796,0.103723,-0.588458,-0.287994,0.111980,-0.611063,-0.220020,0.109440,-0.619110,-0.269205
40,4.0000,0.000000,0.000000,0.000000,0.177262,-0.602176,-0.288702,0.030668,-0.588796,-0.290306,0.103965,-0.595486,-0.289504,0.112223,-0.618091,-0.221530,0.109692,-0.626207,-0.269481
41,4.1000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.112084,-0.614075,-0.220667,0.109544,-0.622122,-0.269852
42,4.2000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.111930,-0.613061,-0.220333,0.109474,-0.620114,-0.269420
43,4.3000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030482,-0.583786,-0.289018,0.103768,-0.589969,-0.288213,0.112015,-0.612067,-0.220236,0.109474,-0.620114,-0.269420
44,4.4000,0.000000,0.000000,0.000000,0.176950,-0.593140,-0.286760,0.030356,-0.579760,-0.288364,0.103653,-0.586450,-0.287562,0.111911,-0.609055,-0.219589,0.109371,-0.617102,-0.268773
45,4.5000,0.000000,0.000000,0.000000,0.177262,-0.602176,-0.288702,0.030668,-0.588796,-0.290306,0.103965,-0.595486,-0.289504,0.112223,-0.618091,-0.221530,0.109765,-0.625140,-0.270682
46,4.6000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.112015,-0.612067,-0.220236,0.109474,-0.620114,-0.269420
47,4.7000,0.000000,0.000000,0.000000,0.177020,-0.595148,-0.287192,0.030426,-0.581769,-0.288796,0.103723,-0.588458,-0.287994,0.111980,-0.611063,-0.220020,0.109533,-0.618182,-0.267936
48,4.8000,0.000000,0.000000,0.000000,0.177262,-0.602176,-0.288702,0.030668,-0.588796,-0.290306,0.103965,-0.595486,-0.289504,0.112223,-0.618091,-0.221530,0.109682,-0.626138,-0.270715
49,4.9000,0.000000,0.000000,0.000000,0.177054,-0.596152,-0.287408,0.030460,-0.582772,-0.289012,0.103757,-0.589462,-0.288210,0.112015,-0.612067,-0.220236,0.109474,-0.620114,-0.269420
50,5.0000,0.000000,0.000000,0.000000,0.177297,-0.603180,-0.288918,0.030703,-0.589801,-0.290522,0.104000,-0.596490,-0.289720,0.112257,-0.619095,-0.221746,0.109717,-0.627142,-0.270931
51,5.1000,0.000000,0.000000,0.000000,0.176950,-0.593140,-0.286760,0.030356,-0.579760,-0.288364,0.103653,-0.586450,-0.287562,0.111911,-0.609055,-0.219589,0.109371,-0.617102,-0.268773
52,5.2000,0.000000,0.000000,0.000000,0.176957,-0.599147,-0.287848,0.030529,-0.584780,-0.289443,0.103743,-0.591964,-0.288645,0.112084,-0.614075,-0.220667,0.109544,-0.622122,-0.269852
53,5.3000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.112084,-0.614075,-0.220667,0.109544,-0.622122,-0.269852
54,5.4000,0.000000,0.000000,0.000000,0.176784,-0.594127,-0.286769,0.030356,-0.579760,-0.288364,0.103570,-0.586944,-0.287567,0.112006,-0.608132,-0.218238,0.109371,-0.617102,-0.268773
55,5.5000,0.000000,0.000000,0.000000,0.177123,-0.598160,-0.287839,0.030529,-0.584780,-0.289443,0.103826,-0.591470,-0.288641,0.112084,-0.614075,-0.220667,0.109553,-0.622191,-0.268618
56,5.6000,0.000000,0.000000,0.000000,0.177193,-0.600168,-0.288271,0.030599,-0.586789,-0.289875,0.103896,-0.593478,-0.289073,0.112154,-0.616083,-0.221099,0.109613,-0.624130,-0.270283
57,5.7000,0.000000,0.000000,0.000000,0.177262,-0.602176,-0.288702,0.030668,-0.588796,-0.290306,0.103965,-0.595486,-0.289504,0.112223,-0.618091,-0.221530,0.109682,-0.626138,-0.270715
