Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-21 15:07:23.512,0.006542,200.000,202.000,200.000
2026-05-21 15:07:25.544,2.033451,200.000,202.000,200.000
2026-05-21 15:07:26.555,3.043734,201.717,205.508,202.537
2026-05-21 15:07:27.571,4.060054,201.717,205.508,202.537
2026-05-21 15:07:28.588,5.076651,201.085,214.957,203.007
2026-05-21 15:07:29.599,6.088127,201.085,214.957,203.007
2026-05-21 15:07:30.614,7.103357,208.898,215.912,200.851
2026-05-21 15:07:31.633,8.122058,208.898,215.912,200.851
2026-05-21 15:07:32.650,9.138703,208.049,224.476,202.345
2026-05-21 15:07:33.678,10.166985,208.049,224.476,202.345
2026-05-21 15:07:34.703,11.192030,208.429,224.953,208.758
2026-05-21 15:07:35.726,12.215430,208.429,224.953,208.758
2026-05-21 15:07:36.755,13.244280,205.655,222.309,213.603
2026-05-21 15:07:37.769,14.257703,205.655,222.309,213.603
2026-05-21 15:07:38.784,15.273275,203.694,224.073,216.746
2026-05-21 15:07:39.806,16.295439,203.694,224.073,216.746
2026-05-21 15:07:40.835,17.323721,201.339,228.492,219.168
2026-05-21 15:07:41.855,18.343961,201.339,228.492,219.168
2026-05-21 15:07:42.871,19.360445,204.616,229.539,223.798
2026-05-21 15:07:43.903,20.392039,204.616,229.539,223.798
2026-05-21 15:07:44.914,21.403354,204.885,227.835,225.465
2026-05-21 15:07:45.930,22.419178,204.885,227.835,225.465
2026-05-21 15:07:46.955,23.443556,205.808,228.890,229.516
2026-05-21 15:07:47.967,24.456416,205.808,228.890,229.516
2026-05-21 15:07:48.982,25.471274,210.753,231.980,228.162
2026-05-21 15:07:49.998,26.487161,210.753,231.980,228.162
2026-05-21 15:07:51.015,27.504165,206.873,238.767,221.006
2026-05-21 15:07:52.049,28.537823,206.873,238.767,221.006
2026-05-21 15:07:53.062,29.550949,201.288,247.816,218.830
2026-05-21 15:07:54.073,30.562234,201.288,247.816,218.830
2026-05-21 15:07:55.083,31.572178,206.253,244.555,214.011
2026-05-21 15:07:56.099,32.587648,206.253,244.555,214.011
2026-05-21 15:07:57.121,33.610285,211.792,243.507,215.457
2026-05-21 15:07:58.130,34.618784,211.792,243.507,215.457
2026-05-21 15:07:59.139,35.628253,218.423,246.583,205.187
2026-05-21 15:08:00.155,36.644140,218.423,246.583,205.187
2026-05-21 15:08:01.167,37.656334,219.673,244.069,208.596
2026-05-21 15:08:02.183,38.675294,219.673,244.069,208.596
2026-05-21 15:08:03.200,39.688642,224.476,244.325,213.595
2026-05-21 15:08:04.215,40.703961,224.476,244.325,213.595
2026-05-21 15:08:05.232,41.720795,231.779,243.277,220.107
2026-05-21 15:08:06.240,42.729232,231.779,243.277,220.107
2026-05-21 15:08:07.259,43.750156,227.240,247.586,217.483
2026-05-21 15:08:08.273,44.761856,227.240,247.586,217.483
2026-05-21 15:08:09.284,45.772648,224.120,248.000,219.712
2026-05-21 15:08:10.299,46.788419,224.120,248.000,219.712
2026-05-21 15:08:11.315,47.803997,221.773,244.321,222.384
2026-05-21 15:08:12.333,48.821852,221.773,244.321,222.384
2026-05-21 15:08:13.358,49.846573,218.790,242.135,222.942
2026-05-21 15:08:14.382,50.870691,218.790,242.135,222.942
2026-05-21 15:08:15.398,51.887360,217.152,245.111,223.412
2026-05-21 15:08:16.423,52.911948,217.152,245.111,223.412
2026-05-21 15:08:17.467,53.956152,216.051,243.237,225.602
2026-05-21 15:08:18.480,54.969175,216.051,243.237,225.602
2026-05-21 15:08:19.517,56.005801,219.724,246.415,228.227
2026-05-21 15:08:20.541,57.029885,219.724,246.415,228.227
2026-05-21 15:08:21.566,58.055334,220.845,246.117,233.888
2026-05-21 15:08:22.584,59.072928,220.845,246.117,233.888
2026-05-21 15:08:23.600,60.088657,222.079,246.332,238.287
2026-05-21 15:08:24.616,61.104917,222.079,246.332,238.287
2026-05-21 15:08:25.648,62.136467,225.989,247.194,239.609
2026-05-21 15:08:26.667,63.156318,225.989,247.194,239.609
2026-05-21 15:08:27.686,64.175498,232.237,245.701,227.376
2026-05-21 15:08:28.719,65.207547,232.237,245.701,227.376
2026-05-21 15:08:29.740,66.229105,228.041,240.991,227.189
2026-05-21 15:08:30.770,67.259018,228.041,240.991,227.189
2026-05-21 15:08:31.783,68.272437,229.173,242.609,232.060
2026-05-21 15:08:32.798,69.287015,229.173,242.609,232.060
2026-05-21 15:08:33.810,70.298552,229.518,239.146,233.828
2026-05-21 15:08:34.831,71.319966,229.518,239.146,233.828
2026-05-21 15:08:35.859,72.347893,233.096,236.890,234.102
2026-05-21 15:08:36.881,73.370111,233.096,236.890,234.102
2026-05-21 15:08:37.904,74.393155,237.258,238.875,235.314
2026-05-21 15:08:38.921,75.410669,237.258,238.875,235.314
2026-05-21 15:08:39.941,76.429827,238.097,237.739,232.547
2026-05-21 15:08:40.968,77.456827,238.097,237.739,232.547
2026-05-21 15:08:41.978,78.467192,242.452,233.445,238.640
2026-05-21 15:08:42.991,79.479651,242.452,233.445,238.640
2026-05-21 15:08:44.002,80.491050,247.594,231.617,240.270
2026-05-21 15:08:45.029,81.518217,247.594,231.617,240.270
2026-05-21 15:08:46.054,82.542887,246.718,227.054,235.439
2026-05-21 15:08:47.074,83.562905,246.718,227.054,235.439
2026-05-21 15:08:48.086,84.575346,244.364,227.841,234.537
2026-05-21 15:08:49.098,85.586884,244.364,227.841,234.537
2026-05-21 15:08:50.117,86.605883,246.328,228.454,230.645
2026-05-21 15:08:51.138,87.626841,246.328,228.454,230.645
2026-05-21 15:08:52.166,88.655043,244.486,237.048,229.983
2026-05-21 15:08:53.185,89.674173,244.486,237.048,229.983
2026-05-21 15:08:54.195,90.683695,239.634,241.107,226.224
2026-05-21 15:08:55.228,91.716861,239.634,241.107,226.224
2026-05-21 15:08:56.249,92.738110,238.366,242.777,224.796
2026-05-21 15:08:57.271,93.760224,238.366,242.777,224.796
2026-05-21 15:08:58.284,94.773002,244.628,247.534,232.433
2026-05-21 15:08:59.294,95.783519,244.628,247.534,232.433
2026-05-21 15:09:00.306,96.795380,247.818,243.527,239.981
2026-05-21 15:09:01.315,97.804223,247.818,243.527,239.981
2026-05-21 15:09:02.337,98.826198,243.941,239.075,244.376
2026-05-21 15:09:03.361,99.850214,243.941,239.075,244.376
2026-05-21 15:09:04.384,100.873180,248.000,248.000,248.000
2026-05-21 15:09:05.399,101.887905,248.000,248.000,248.000
