RelativeTime_s,AbsoluteTimestamp_ISO8601
0,2026-06-11T15:23:31.683000
0.002,2026-06-11T15:23:31.685000
0.004,2026-06-11T15:23:31.687000
0.006,2026-06-11T15:23:31.689000
0.008,2026-06-11T15:23:31.691000
0.01,2026-06-11T15:23:31.693000
0.012,2026-06-11T15:23:31.695000
0.014,2026-06-11T15:23:31.697000
0.016,2026-06-11T15:23:31.699000
0.018,2026-06-11T15:23:31.701000
0.02,2026-06-11T15:23:31.703000
0.022,2026-06-11T15:23:31.705000
0.024,2026-06-11T15:23:31.707000
0.026,2026-06-11T15:23:31.709000
0.028,2026-06-11T15:23:31.711000
0.03,2026-06-11T15:23:31.713000
0.032,2026-06-11T15:23:31.715000
0.034,2026-06-11T15:23:31.717000
0.036,2026-06-11T15:23:31.719000
0.038,2026-06-11T15:23:31.721000
0.04,2026-06-11T15:23:31.723000
0.042,2026-06-11T15:23:31.725000
0.044,2026-06-11T15:23:31.727000
0.046,2026-06-11T15:23:31.729000
0.048,2026-06-11T15:23:31.731000
0.05,2026-06-11T15:23:31.733000
0.052,2026-06-11T15:23:31.735000
0.054,2026-06-11T15:23:31.737000
0.056,2026-06-11T15:23:31.739000
0.058,2026-06-11T15:23:31.741000
0.06,2026-06-11T15:23:31.743000
0.062,2026-06-11T15:23:31.745000
0.064,2026-06-11T15:23:31.747000
0.066,2026-06-11T15:23:31.749000
0.068,2026-06-11T15:23:31.751000
0.07,2026-06-11T15:23:31.753000
0.072,2026-06-11T15:23:31.755000
0.074,2026-06-11T15:23:31.757000
0.076,2026-06-11T15:23:31.759000
0.078,2026-06-11T15:23:31.761000
0.08,2026-06-11T15:23:31.763000
0.082,2026-06-11T15:23:31.765000
0.084,2026-06-11T15:23:31.767000
0.086,2026-06-11T15:23:31.769000
0.088,2026-06-11T15:23:31.771000
0.09,2026-06-11T15:23:31.773000
0.092,2026-06-11T15:23:31.775000
0.094,2026-06-11T15:23:31.777000
0.096,2026-06-11T15:23:31.779000
0.098,2026-06-11T15:23:31.781000
0.1,2026-06-11T15:23:31.783000
0.102,2026-06-11T15:23:31.785000
0.104,2026-06-11T15:23:31.787000
0.106,2026-06-11T15:23:31.789000
0.108,2026-06-11T15:23:31.791000
0.11,2026-06-11T15:23:31.793000
0.112,2026-06-11T15:23:31.795000
0.114,2026-06-11T15:23:31.797000
0.116,2026-06-11T15:23:31.799000
0.118,2026-06-11T15:23:31.801000
0.12,2026-06-11T15:23:31.803000
0.122,2026-06-11T15:23:31.805000
0.124,2026-06-11T15:23:31.807000
0.126,2026-06-11T15:23:31.809000
0.128,2026-06-11T15:23:31.811000
0.13,2026-06-11T15:23:31.813000
0.132,2026-06-11T15:23:31.815000
0.134,2026-06-11T15:23:31.817000
0.136,2026-06-11T15:23:31.819000
0.138,2026-06-11T15:23:31.821000
0.14,2026-06-11T15:23:31.823000
0.142,2026-06-11T15:23:31.825000
0.144,2026-06-11T15:23:31.827000
0.146,2026-06-11T15:23:31.829000
0.148,2026-06-11T15:23:31.831000
0.15,2026-06-11T15:23:31.833000
0.152,2026-06-11T15:23:31.835000
0.154,2026-06-11T15:23:31.837000
0.156,2026-06-11T15:23:31.839000
0.158,2026-06-11T15:23:31.841000
0.16,2026-06-11T15:23:31.843000
0.162,2026-06-11T15:23:31.845000
0.164,2026-06-11T15:23:31.847000
0.166,2026-06-11T15:23:31.849000
0.168,2026-06-11T15:23:31.851000
0.17,2026-06-11T15:23:31.853000
0.172,2026-06-11T15:23:31.855000
0.174,2026-06-11T15:23:31.857000
0.176,2026-06-11T15:23:31.859000
0.178,2026-06-11T15:23:31.861000
0.18,2026-06-11T15:23:31.863000
0.182,2026-06-11T15:23:31.865000
0.184,2026-06-11T15:23:31.867000
0.186,2026-06-11T15:23:31.869000
0.188,2026-06-11T15:23:31.871000
0.19,2026-06-11T15:23:31.873000
0.192,2026-06-11T15:23:31.875000
0.194,2026-06-11T15:23:31.877000
0.196,2026-06-11T15:23:31.879000
0.198,2026-06-11T15:23:31.881000
0.2,2026-06-11T15:23:31.883000
0.202,2026-06-11T15:23:31.885000
0.204,2026-06-11T15:23:31.887000
0.206,2026-06-11T15:23:31.889000
0.208,2026-06-11T15:23:31.891000
0.21,2026-06-11T15:23:31.893000
0.212,2026-06-11T15:23:31.895000
0.214,2026-06-11T15:23:31.897000
0.216,2026-06-11T15:23:31.899000
0.218,2026-06-11T15:23:31.901000
0.22,2026-06-11T15:23:31.903000
0.222,2026-06-11T15:23:31.905000
0.224,2026-06-11T15:23:31.907000
0.226,2026-06-11T15:23:31.909000
0.228,2026-06-11T15:23:31.911000
0.23,2026-06-11T15:23:31.913000
0.232,2026-06-11T15:23:31.915000
0.234,2026-06-11T15:23:31.917000
0.236,2026-06-11T15:23:31.919000
0.238,2026-06-11T15:23:31.921000
