Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-27 17:08:40.516,0.002262,200.000,202.000,200.000
2026-05-27 17:08:43.529,3.013300,200.000,202.000,200.000
2026-05-27 17:08:45.042,4.526469,201.717,205.508,202.537
2026-05-27 17:08:46.552,6.036901,201.717,205.508,202.537
2026-05-27 17:08:48.065,7.550003,201.085,214.957,203.007
2026-05-27 17:08:49.577,9.061401,201.085,214.957,203.007
2026-05-27 17:08:51.088,10.572901,208.898,215.912,200.851
2026-05-27 17:08:52.596,12.080871,208.898,215.912,200.851
2026-05-27 17:08:54.111,13.595831,208.049,224.476,202.345
2026-05-27 17:08:55.620,15.104004,208.049,224.476,202.345
2026-05-27 17:08:57.130,16.614594,208.429,224.953,208.758
2026-05-27 17:08:58.641,18.125001,208.429,224.953,208.758
2026-05-27 17:09:00.151,19.635367,205.655,222.309,213.603
2026-05-27 17:09:01.661,21.145260,205.655,222.309,213.603
2026-05-27 17:09:03.169,22.653374,203.694,224.073,216.746
2026-05-27 17:09:04.677,24.161600,203.694,224.073,216.746
2026-05-27 17:09:06.185,25.669668,201.339,228.492,219.168
2026-05-27 17:09:07.694,27.177807,201.339,228.492,219.168
2026-05-27 17:09:09.202,28.685750,204.616,229.539,223.798
2026-05-27 17:09:10.710,30.193806,204.616,229.539,223.798
2026-05-27 17:09:12.219,31.703239,204.885,227.835,225.465
2026-05-27 17:09:13.727,33.211348,204.885,227.835,225.465
2026-05-27 17:09:15.242,34.726107,205.808,228.890,229.516
2026-05-27 17:09:16.753,36.236905,205.808,228.890,229.516
2026-05-27 17:09:18.268,37.752525,210.753,231.980,228.162
2026-05-27 17:09:19.777,39.261000,210.753,231.980,228.162
2026-05-27 17:09:21.293,40.776679,206.873,238.767,221.006
2026-05-27 17:09:22.801,42.284687,206.873,238.767,221.006
2026-05-27 17:09:24.311,43.794553,201.288,247.816,218.830
2026-05-27 17:09:25.821,45.304769,201.288,247.816,218.830
2026-05-27 17:09:27.336,46.819927,206.253,244.555,214.011
2026-05-27 17:09:28.846,48.329952,206.253,244.555,214.011
2026-05-27 17:09:30.364,49.847857,211.792,243.507,215.457
2026-05-27 17:09:31.872,51.356155,211.792,243.507,215.457
2026-05-27 17:09:33.382,52.865459,218.423,246.583,205.187
2026-05-27 17:09:34.892,54.375794,218.423,246.583,205.187
2026-05-27 17:09:36.403,55.886938,219.673,244.069,208.596
2026-05-27 17:09:37.914,57.397621,219.673,244.069,208.596
2026-05-27 17:09:39.424,58.907683,224.476,244.325,213.595
2026-05-27 17:09:40.932,60.415883,224.476,244.325,213.595
2026-05-27 17:09:42.441,61.924126,231.779,243.277,220.107
2026-05-27 17:09:43.948,63.432022,231.779,243.277,220.107
2026-05-27 17:09:45.456,64.939775,227.240,247.586,217.483
2026-05-27 17:09:46.964,66.447883,227.240,247.586,217.483
2026-05-27 17:09:48.476,67.959653,224.120,248.000,219.712
2026-05-27 17:09:49.985,69.469042,224.120,248.000,219.712
2026-05-27 17:09:51.498,70.981326,221.773,244.321,222.384
2026-05-27 17:09:53.006,72.489668,221.773,244.321,222.384
2026-05-27 17:09:54.524,74.007401,218.790,242.135,222.942
2026-05-27 17:09:56.033,75.516888,218.790,242.135,222.942
2026-05-27 17:09:57.546,77.028952,217.152,245.111,223.412
2026-05-27 17:09:59.056,78.539816,217.152,245.111,223.412
2026-05-27 17:10:00.570,80.053676,216.051,243.237,225.602
2026-05-27 17:10:02.081,81.563962,216.051,243.237,225.602
2026-05-27 17:10:03.593,83.076324,219.724,246.415,228.227
2026-05-27 17:10:05.104,84.587271,219.724,246.415,228.227
2026-05-27 17:10:06.619,86.102631,220.845,246.117,233.888
2026-05-27 17:10:08.128,87.611791,220.845,246.117,233.888
2026-05-27 17:10:09.640,89.123577,222.079,246.332,238.287
2026-05-27 17:10:11.148,90.631617,222.079,246.332,238.287
2026-05-27 17:10:12.667,92.150701,225.989,247.194,239.609
2026-05-27 17:10:14.175,93.658489,225.989,247.194,239.609
2026-05-27 17:10:15.688,95.171295,232.237,245.701,227.376
2026-05-27 17:10:17.199,96.682505,232.237,245.701,227.376
2026-05-27 17:10:18.712,98.195460,228.041,240.991,227.189
2026-05-27 17:10:20.223,99.705888,228.041,240.991,227.189
2026-05-27 17:10:21.731,101.214325,229.173,242.609,232.060
2026-05-27 17:10:23.242,102.725180,229.173,242.609,232.060
2026-05-27 17:10:24.753,104.236061,229.518,239.146,233.828
2026-05-27 17:10:26.264,105.746792,229.518,239.146,233.828
2026-05-27 17:10:27.776,107.258803,233.096,236.890,234.102
2026-05-27 17:10:29.286,108.768971,233.096,236.890,234.102
2026-05-27 17:10:30.797,110.280451,237.258,238.875,235.314
2026-05-27 17:10:32.308,111.790666,237.258,238.875,235.314
2026-05-27 17:10:33.816,113.298575,238.097,237.739,232.547
2026-05-27 17:10:35.324,114.806923,238.097,237.739,232.547
2026-05-27 17:10:36.833,116.316228,242.452,233.445,238.640
2026-05-27 17:10:38.342,117.825172,242.452,233.445,238.640
2026-05-27 17:10:39.850,119.333204,247.594,231.617,240.270
2026-05-27 17:10:41.358,120.841068,247.594,231.617,240.270
2026-05-27 17:10:42.868,122.351008,246.718,227.054,235.439
2026-05-27 17:10:44.380,123.862658,246.718,227.054,235.439
2026-05-27 17:10:45.889,125.372235,244.364,227.841,234.537
2026-05-27 17:10:47.398,126.881220,244.364,227.841,234.537
2026-05-27 17:10:48.912,128.394900,246.328,228.454,230.645
2026-05-27 17:10:50.422,129.904288,246.328,228.454,230.645
2026-05-27 17:10:51.938,131.420947,244.486,237.048,229.983
2026-05-27 17:10:53.447,132.930135,244.486,237.048,229.983
2026-05-27 17:10:54.964,134.446562,239.634,241.107,226.224
2026-05-27 17:10:56.473,135.955908,239.634,241.107,226.224
2026-05-27 17:10:57.984,137.466220,238.366,242.777,224.796
2026-05-27 17:10:59.495,138.977350,238.366,242.777,224.796
2026-05-27 17:11:01.006,140.488146,244.628,247.534,232.433
2026-05-27 17:11:02.516,141.998984,244.628,247.534,232.433
2026-05-27 17:11:04.027,143.509548,247.818,243.527,239.981
2026-05-27 17:11:05.537,145.019954,247.818,243.527,239.981
2026-05-27 17:11:07.046,146.528551,243.941,239.075,244.376
2026-05-27 17:11:08.554,148.036940,243.941,239.075,244.376
2026-05-27 17:11:10.062,149.544747,248.000,248.000,248.000
2026-05-27 17:11:11.570,151.052786,248.000,248.000,248.000
2026-05-27 17:11:13.079,152.561456,240.806,244.817,247.702
2026-05-27 17:11:14.587,154.069185,240.806,244.817,247.702
2026-05-27 17:11:16.100,155.582110,236.660,240.115,244.759
2026-05-27 17:11:17.609,157.091359,236.660,240.115,244.759
2026-05-27 17:11:19.118,158.603001,228.567,240.737,243.225
2026-05-27 17:11:20.629,160.111319,228.567,240.737,243.225
2026-05-27 17:11:22.142,161.624737,226.888,241.496,243.792
2026-05-27 17:11:23.652,163.134393,226.888,241.496,243.792
2026-05-27 17:11:25.167,164.649596,220.279,239.254,242.357
2026-05-27 17:11:26.679,166.161534,220.279,239.254,242.357
2026-05-27 17:11:28.192,167.674268,217.285,235.062,246.006
2026-05-27 17:11:29.700,169.182200,217.285,235.062,246.006
2026-05-27 17:11:31.216,170.698170,215.271,233.731,247.567
2026-05-27 17:11:32.728,172.209847,215.271,233.731,247.567
2026-05-27 17:11:34.239,173.721177,214.634,234.704,247.304
2026-05-27 17:11:35.748,175.229671,214.634,234.704,247.304
2026-05-27 17:11:37.267,176.748503,208.655,233.306,247.905
2026-05-27 17:11:38.775,178.257175,208.655,233.306,247.905
2026-05-27 17:11:40.288,179.769477,200.000,248.000,248.000
2026-05-27 17:11:41.796,181.279899,200.000,248.000,248.000
2026-05-27 17:11:43.313,182.794921,215.126,247.340,240.953
2026-05-27 17:11:44.823,184.305275,215.126,247.340,240.953
2026-05-27 17:11:46.336,185.818424,214.090,242.364,236.217
2026-05-27 17:11:47.847,187.328358,214.090,242.364,236.217
2026-05-27 17:11:49.356,188.837556,212.356,240.684,233.865
2026-05-27 17:11:50.868,190.349404,212.356,240.684,233.865
2026-05-27 17:11:52.385,191.867263,211.338,245.212,232.124
2026-05-27 17:11:53.894,193.375564,211.338,245.212,232.124
2026-05-27 17:11:55.404,194.888009,202.260,242.738,227.691
2026-05-27 17:11:56.914,196.395921,202.260,242.738,227.691
2026-05-27 17:11:58.429,197.911081,205.836,241.063,235.005
2026-05-27 17:11:59.941,199.423184,205.836,241.063,235.005
2026-05-27 17:12:01.454,200.935792,200.156,240.805,236.783
2026-05-27 17:12:02.963,202.446680,200.156,240.805,236.783
2026-05-27 17:12:04.480,203.961926,201.559,239.648,239.749
2026-05-27 17:12:05.990,205.471854,201.559,239.648,239.749
2026-05-27 17:12:07.503,206.984509,202.957,240.248,241.973
2026-05-27 17:12:09.014,208.495081,202.957,240.248,241.973
2026-05-27 17:12:10.525,210.006789,200.072,233.837,245.239
2026-05-27 17:12:12.034,211.515722,200.072,233.837,245.239
2026-05-27 17:12:13.546,213.027631,202.897,233.985,244.006
2026-05-27 17:12:15.056,214.537301,202.897,233.985,244.006
2026-05-27 17:12:16.572,216.052999,203.496,230.254,236.928
2026-05-27 17:12:18.082,217.562974,203.496,230.254,236.928
2026-05-27 17:12:19.599,219.080093,205.578,232.871,232.716
2026-05-27 17:12:21.109,220.590175,205.578,232.871,232.716
2026-05-27 17:12:22.623,222.104148,209.012,228.997,234.645
2026-05-27 17:12:24.132,223.613359,209.012,228.997,234.645
2026-05-27 17:12:25.641,225.122456,212.604,228.685,234.385
2026-05-27 17:12:27.153,226.633878,212.604,228.685,234.385
2026-05-27 17:12:28.664,228.144968,215.414,227.693,238.742
2026-05-27 17:12:30.173,229.654449,215.414,227.693,238.742
2026-05-27 17:12:31.684,231.165203,211.443,228.938,240.196
2026-05-27 17:12:33.195,232.675703,211.443,228.938,240.196
2026-05-27 17:12:34.705,234.186206,207.655,225.269,242.360
2026-05-27 17:12:36.214,235.694773,207.655,225.269,242.360
2026-05-27 17:12:37.722,237.202748,210.108,223.169,238.397
2026-05-27 17:12:39.231,238.711754,210.108,223.169,238.397
2026-05-27 17:12:40.739,240.220451,210.453,219.562,244.516
2026-05-27 17:12:42.248,241.728764,210.453,219.562,244.516
2026-05-27 17:12:43.757,243.237826,208.606,218.515,247.571
2026-05-27 17:12:45.266,244.746923,208.606,218.515,247.571
2026-05-27 17:12:46.776,246.257457,203.254,211.332,247.492
2026-05-27 17:12:48.287,247.767713,203.254,211.332,247.492
2026-05-27 17:12:49.798,249.279032,200.000,202.000,248.000
2026-05-27 17:12:51.309,250.790052,200.000,202.000,248.000
2026-05-27 17:12:52.825,252.306016,206.056,204.017,240.316
2026-05-27 17:12:54.337,253.818031,206.056,204.017,240.316
2026-05-27 17:12:55.849,255.330292,211.205,206.276,238.302
2026-05-27 17:12:57.357,256.838296,211.205,206.276,238.302
2026-05-27 17:12:58.873,258.353971,216.310,212.420,239.124
2026-05-27 17:13:00.384,259.865068,216.310,212.420,239.124
2026-05-27 17:13:01.896,261.377225,221.903,213.623,238.443
2026-05-27 17:13:03.408,262.888898,221.903,213.623,238.443
2026-05-27 17:13:04.921,264.401790,225.077,219.262,235.441
2026-05-27 17:13:06.432,265.912645,225.077,219.262,235.441
2026-05-27 17:13:07.944,267.424739,215.632,220.570,227.501
2026-05-27 17:13:09.452,268.932945,215.632,220.570,227.501
2026-05-27 17:13:10.968,270.448345,213.335,221.094,222.546
2026-05-27 17:13:12.477,271.957837,213.335,221.094,222.546
2026-05-27 17:13:13.988,273.468398,209.791,220.866,222.426
2026-05-27 17:13:15.500,274.980145,209.791,220.866,222.426
2026-05-27 17:13:17.009,276.489479,213.041,224.420,224.190
2026-05-27 17:13:18.520,278.000075,213.041,224.420,224.190
2026-05-27 17:13:20.033,279.514809,210.282,226.138,221.158
2026-05-27 17:13:21.545,281.024991,210.282,226.138,221.158
2026-05-27 17:13:23.063,282.543408,214.286,226.768,217.927
2026-05-27 17:13:24.572,284.055075,214.286,226.768,217.927
2026-05-27 17:13:26.087,285.567209,216.902,230.561,215.958
2026-05-27 17:13:27.596,287.078942,216.902,230.561,215.958
2026-05-27 17:13:29.111,288.591121,216.855,230.258,219.517
2026-05-27 17:13:30.620,290.099941,216.855,230.258,219.517
2026-05-27 17:13:32.133,291.612915,212.902,230.674,223.054
2026-05-27 17:13:33.642,293.122341,212.902,230.674,223.054
2026-05-27 17:13:35.158,294.638713,211.858,232.589,222.070
2026-05-27 17:13:36.670,296.149981,211.858,232.589,222.070
2026-05-27 17:13:38.179,297.658922,213.144,231.838,219.492
2026-05-27 17:13:39.690,299.170330,213.144,231.838,219.492
2026-05-27 17:13:41.206,300.687232,207.697,230.085,217.010
2026-05-27 17:13:42.718,302.197961,207.697,230.085,217.010
2026-05-27 17:13:44.231,303.710853,206.659,233.464,213.740
2026-05-27 17:13:45.740,305.220350,206.659,233.464,213.740
2026-05-27 17:13:47.253,306.733242,205.394,232.626,211.765
2026-05-27 17:13:48.763,308.243029,205.394,232.626,211.765
2026-05-27 17:13:50.273,309.753337,204.065,235.738,210.084
2026-05-27 17:13:51.785,311.265397,204.065,235.738,210.084
2026-05-27 17:13:53.300,312.780404,202.602,231.562,203.667
2026-05-27 17:13:54.809,314.289111,202.602,231.562,203.667
2026-05-27 17:13:56.319,315.799381,204.206,235.143,201.650
2026-05-27 17:13:57.830,317.309752,204.206,235.143,201.650
2026-05-27 17:13:59.340,318.819691,203.927,238.451,205.255
2026-05-27 17:14:00.850,320.330265,203.927,238.451,205.255
2026-05-27 17:14:02.361,321.840611,203.094,244.655,201.622
2026-05-27 17:14:03.869,323.348529,203.094,244.655,201.622
2026-05-27 17:14:05.377,324.856635,200.000,248.000,200.000
2026-05-27 17:14:06.886,326.365365,200.000,248.000,200.000
2026-05-27 17:14:08.393,327.873242,209.179,244.070,204.674
2026-05-27 17:14:09.901,329.381208,209.179,244.070,204.674
2026-05-27 17:14:11.410,330.890102,211.981,243.878,200.582
2026-05-27 17:14:12.919,332.398719,211.981,243.878,200.582
2026-05-27 17:14:14.431,333.910522,212.041,238.383,202.964
2026-05-27 17:14:15.941,335.420661,212.041,238.383,202.964
2026-05-27 17:14:17.451,336.930539,213.581,235.583,205.963
2026-05-27 17:14:18.960,338.439981,213.581,235.583,205.963
