Time Stamp,Elapsed Time (s),Position_U1 (mm),Position_U2 (mm),Position_U3 (mm)
2026-05-27 17:28:21.803,0.000888,200.000,202.000,200.000
2026-05-27 17:28:24.815,3.012772,200.000,202.000,200.000
2026-05-27 17:28:26.324,4.522418,201.717,205.508,202.537
2026-05-27 17:28:27.834,6.032698,201.717,205.508,202.537
2026-05-27 17:28:29.347,7.544859,201.085,214.957,203.007
2026-05-27 17:28:30.859,9.057378,201.085,214.957,203.007
2026-05-27 17:28:32.370,10.567587,208.898,215.912,200.851
2026-05-27 17:28:33.878,12.075642,208.898,215.912,200.851
2026-05-27 17:28:35.394,13.592165,208.049,224.476,202.345
2026-05-27 17:28:36.903,15.103055,208.049,224.476,202.345
2026-05-27 17:28:38.418,16.616092,208.429,224.953,208.758
2026-05-27 17:28:39.927,18.124694,208.429,224.953,208.758
2026-05-27 17:28:41.442,19.639565,205.655,222.309,213.603
2026-05-27 17:28:42.950,21.148013,205.655,222.309,213.603
2026-05-27 17:28:44.466,22.663484,203.694,224.073,216.746
2026-05-27 17:28:45.976,24.174184,203.694,224.073,216.746
2026-05-27 17:28:47.486,25.683470,201.339,228.492,219.168
2026-05-27 17:28:49.001,27.198802,201.339,228.492,219.168
2026-05-27 17:28:50.512,28.710124,204.616,229.539,223.798
2026-05-27 17:28:52.025,30.222692,204.616,229.539,223.798
2026-05-27 17:28:53.537,31.734147,204.885,227.835,225.465
2026-05-27 17:28:55.047,33.244276,204.885,227.835,225.465
2026-05-27 17:28:56.556,34.753432,205.808,228.890,229.516
2026-05-27 17:28:58.069,36.266932,205.808,228.890,229.516
2026-05-27 17:28:59.585,37.782284,210.753,231.980,228.162
2026-05-27 17:29:01.094,39.291913,210.753,231.980,228.162
2026-05-27 17:29:02.604,40.801685,206.873,238.767,221.006
2026-05-27 17:29:04.114,42.311233,206.873,238.767,221.006
2026-05-27 17:29:05.629,43.829272,201.288,247.816,218.830
2026-05-27 17:29:07.140,45.337757,201.288,247.816,218.830
2026-05-27 17:29:08.656,46.853820,206.253,244.555,214.011
2026-05-27 17:29:10.164,48.361803,206.253,244.555,214.011
2026-05-27 17:29:11.674,49.871445,211.792,243.507,215.457
2026-05-27 17:29:13.185,51.382182,211.792,243.507,215.457
2026-05-27 17:29:14.696,52.893178,218.423,246.583,205.187
2026-05-27 17:29:16.206,54.403520,218.423,246.583,205.187
2026-05-27 17:29:17.716,55.913332,219.673,244.069,208.596
2026-05-27 17:29:19.224,57.421591,219.673,244.069,208.596
2026-05-27 17:29:20.733,58.930479,224.476,244.325,213.595
2026-05-27 17:29:22.241,60.438368,224.476,244.325,213.595
2026-05-27 17:29:23.750,61.947274,231.779,243.277,220.107
2026-05-27 17:29:25.259,63.456219,231.779,243.277,220.107
2026-05-27 17:29:26.767,64.963924,227.240,247.586,217.483
2026-05-27 17:29:28.275,66.471742,227.240,247.586,217.483
2026-05-27 17:29:29.784,67.981369,224.120,248.000,219.712
2026-05-27 17:29:31.294,69.490652,224.120,248.000,219.712
2026-05-27 17:29:32.804,71.001409,221.773,244.321,222.384
2026-05-27 17:29:34.318,72.514877,221.773,244.321,222.384
2026-05-27 17:29:35.829,74.025926,218.790,242.135,222.942
2026-05-27 17:29:37.341,75.537753,218.790,242.135,222.942
2026-05-27 17:29:38.853,77.049945,217.152,245.111,223.412
2026-05-27 17:29:40.363,78.559816,217.152,245.111,223.412
2026-05-27 17:29:41.872,80.069323,216.051,243.237,225.602
2026-05-27 17:29:43.383,81.579379,216.051,243.237,225.602
2026-05-27 17:29:44.892,83.088755,219.724,246.415,228.227
2026-05-27 17:29:46.400,84.596657,219.724,246.415,228.227
2026-05-27 17:29:47.908,86.104340,220.845,246.117,233.888
2026-05-27 17:29:49.416,87.613047,220.845,246.117,233.888
2026-05-27 17:29:50.925,89.121735,222.079,246.332,238.287
2026-05-27 17:29:52.434,90.630895,222.079,246.332,238.287
2026-05-27 17:29:53.946,92.142133,225.989,247.194,239.609
2026-05-27 17:29:55.457,93.654074,225.989,247.194,239.609
2026-05-27 17:29:56.966,95.162833,232.237,245.701,227.376
2026-05-27 17:29:58.477,96.673725,232.237,245.701,227.376
2026-05-27 17:29:59.994,98.191687,228.041,240.991,227.189
2026-05-27 17:30:01.504,99.701216,228.041,240.991,227.189
2026-05-27 17:30:03.014,101.210931,229.173,242.609,232.060
2026-05-27 17:30:04.526,102.722921,229.173,242.609,232.060
2026-05-27 17:30:06.038,104.234777,229.518,239.146,233.828
2026-05-27 17:30:07.550,105.745922,229.518,239.146,233.828
